"di_id","year","value"
"KP",2004,
"MY",2005,12.23
"SY",2008,
"CK",2012,
"CG",2013,27.93
"AF",2000,
"AL",2000,30.82
"DZ",2000,4.67
"AO",2000,24.13
"AG",2000,12.54
"AR",2000,10.43
"AM",2000,22.66
"AZ",2000,14.03
"BD",2000,8.21
"BY",2000,3.99
"BZ",2000,35.17
"BJ",2000,17.48
"BT",2000,17.95
"BO",2000,24.2
"BA",2000,48.35
"BW",2000,3.06
"BR",2000,12.94
"BF",2000,18.27
"BI",2000,14.89
"KH",2000,18.43
"CM",2000,9.57
"CV",2000,43.23
"CF",2000,10.47
"TD",2000,19.54
"CL",2000,6.48
"CN",2000,5.72
"CO",2000,8.24
"KM",2000,12.16
"CD",2000,1.64
"CG",2000,7.08
"CK",2000,
"CR",2000,10.3
"CI",2000,8.26
"CU",2000,0.19
"DJ",2000,24.12
"DM",2000,30.18
"DO",2000,14.4
"EC",2000,13.48
"EG",2000,6.8
"SV",2000,23.52
"GQ",2000,17.4
"ER",2000,31.34
"ET",2000,11.29
"FJ",2000,5.76
"GA",2000,2.4
"GM",2000,13.66
"GE",2000,21.19
"GH",2000,20.43
"GD",2000,33.73
"GT",2000,7.05
"GN",2000,8.53
"GW",2000,25.85
"GY",2000,33.96
"HT",2000,20.84
"HN",2000,23.03
"IN",2000,6.41
"ID",2000,5.69
"IR",2000,2.4
"IQ",2000,
"JM",2000,26.32
"JO",2000,83.07
"KZ",2000,28.96
"KE",2000,7.25
"KI",2000,27.87
"KP",2000,
"XK",2000,0
"KG",2000,23.65
"LA",2000,19.49
"LB",2000,22
"LS",2000,81.93
"LR",2000,17.9
"LY",2000,0.39
"MK",2000,17.71
"MG",2000,12.69
"MW",2000,30.98
"MY",2000,10.99
"MV",2000,8.85
"ML",2000,20.45
"MH",2000,164.97
"MR",2000,25.76
"MU",2000,13.31
"MX",2000,8.79
"FM",2000,43.73
"MD",2000,80.07
"MN",2000,25.74
"ME",2000,0
"MS",2000,
"MA",2000,12.2
"MZ",2000,29.64
"MM",2000,4.08
"NA",2000,9.99
"NR",2000,
"NP",2000,10.59
"NI",2000,29.67
"NE",2000,15.2
"NG",2000,8.67
"NU",2000,
"PK",2000,4.68
"PW",2000,28.34
"PA",2000,12.33
"PG",2000,19.8
"PY",2000,8.28
"PE",2000,8.95
"PH",2000,20.36
"RW",2000,20.7
"WS",2000,11.52
"ST",2000,
"SN",2000,18.7
"RS",2000,20.74
"SC",2000,8.96
"SL",2000,41.09
"SB",2000,21.1
"SO",2000,
"ZA",2000,7.08
"SS",2000,
"LK",2000,14.33
"SH",2000,
"LC",2000,20.63
"VC",2000,18.81
"SD",2000,17.16
"SR",2000,4.44
"SZ",2000,12.6
"SY",2000,5.55
"TJ",2000,17.67
"TZ",2000,15.36
"TH",2000,8.23
"TL",2000,176.38
"TG",2000,14.26
"TK",2000,
"TO",2000,16.23
"TN",2000,15.92
"TR",2000,13.09
"TM",2000,24.99
"TV",2000,29.4
"UG",2000,22.54
"UA",2000,7.07
"UY",2000,2.72
"UZ",2000,7.35
"VU",2000,45.47
"VE",2000,6.83
"VN",2000,13.81
"WF",2000,
"PS",2000,42.09
"YE",2000,20.44
"ZM",2000,28.11
"ZW",2000,6.31
"AF",2001,16.7
"AL",2001,30.12
"DZ",2001,6.23
"AO",2001,39.01
"AG",2001,19.42
"AR",2001,2.48
"AM",2001,18.68
"AZ",2001,10.99
"BD",2001,7.91
"BY",2001,5.63
"BZ",2001,32.8
"BJ",2001,17.7
"BT",2001,26.63
"BO",2001,24.81
"BA",2001,41.54
"CK",2002,
"BW",2001,2.1
"BR",2001,11.89
"BF",2001,18.53
"BI",2001,20.23
"KH",2001,18.01
"CM",2001,7.61
"CV",2001,33.38
"CF",2001,10.41
"TD",2001,40.07
"CL",2001,6.65
"CN",2001,8.13
"CO",2001,11.78
"KM",2001,14.89
"CD",2001,4.82
"CG",2001,14.28
"CK",2001,
"CR",2001,8.66
"CI",2001,6.44
"CU",2001,0.29
"DJ",2001,14.56
"DM",2001,24.96
"SY",2012,
"DO",2001,17.02
"EC",2001,16.72
"EG",2001,7.62
"SV",2001,25.53
"GQ",2001,65.79
"ER",2001,40.88
"ET",2001,18.56
"FJ",2001,9.56
"GA",2001,5.56
"GM",2001,14.24
"GE",2001,22.27
"GH",2001,25.25
"GD",2001,32.47
"GT",2001,10.3
"GN",2001,13.39
"GW",2001,20.02
"GY",2001,31.37
"HT",2001,25.19
"HN",2001,23.3
"IN",2001,6.05
"ID",2001,4.88
"IR",2001,3.08
"IQ",2001,
"JM",2001,32.83
"JO",2001,42.96
"KZ",2001,38.36
"KE",2001,5.76
"KI",2001,19.84
"KP",2001,
"XK",2001,0
"KG",2001,15.29
"LA",2001,20.1
"LB",2001,33.54
"LS",2001,63.54
"LR",2001,10.49
"LY",2001,0.03
"MK",2001,25.14
"MG",2001,12.04
"MW",2001,29.6
"MY",2001,11.36
"MV",2001,11.42
"ML",2001,19.31
"MH",2001,283.96
"MR",2001,32.22
"MU",2001,6.97
"MX",2001,11.88
"FM",2001,57.61
"MD",2001,37.78
"MN",2001,24.53
"ME",2001,0
"MS",2001,
"MA",2001,19.92
"MZ",2001,30.5
"MM",2001,4.11
"NA",2001,14.74
"NR",2001,
"NP",2001,10.71
"NI",2001,32.75
"NE",2001,18.12
"NG",2001,7.58
"NU",2001,
"PK",2001,7.44
"PW",2001,21.43
"PA",2001,17.67
"PG",2001,15.96
"PY",2001,7.15
"PE",2001,8.14
"PH",2001,23.91
"RW",2001,21.62
"WS",2001,17.49
"ST",2001,63.59
"SN",2001,20.67
"RS",2001,13.19
"SC",2001,12.98
"SL",2001,36.38
"SB",2001,21.14
"SO",2001,
"ZA",2001,9.31
"SS",2001,
"LK",2001,13.43
"SH",2001,
"LC",2001,22.03
"VC",2001,13.57
"SD",2001,15
"SR",2001,3.4
"SZ",2001,10.92
"SY",2001,2.75
"TJ",2001,23.72
"TZ",2001,18.31
"TH",2001,13.21
"TL",2001,43.01
"TG",2001,17.8
"TK",2001,
"TO",2001,47.23
"TN",2001,20.92
"TR",2001,9.97
"TM",2001,12.83
"TV",2001,72.14
"UG",2001,24.64
"UA",2001,28.9
"UY",2001,3.15
"UZ",2001,12.44
"VU",2001,45.45
"VE",2001,5.71
"VN",2001,12.1
"WF",2001,
"PS",2001,52.42
"YE",2001,19.49
"ZM",2001,30.5
"ZW",2001,3.47
"AF",2002,34.12
"AL",2002,27.38
"DZ",2002,7.29
"AO",2002,27.04
"AG",2002,14.21
"AR",2002,4.27
"AM",2002,31.38
"AZ",2002,32.81
"BD",2002,8.84
"BY",2002,7.96
"BZ",2002,32.95
"BJ",2002,12.1
"BT",2002,31.09
"BO",2002,28.59
"BA",2002,41.67
"BW",2002,9.04
"BR",2002,9.26
"BF",2002,17.85
"BI",2002,23.64
"KH",2002,18.42
"CM",2002,16.79
"CV",2002,36.69
"CF",2002,7.37
"TD",2002,60.29
"CL",2002,4.1
"CN",2002,6.01
"CO",2002,9.05
"KM",2002,14.16
"CD",2002,19.99
"CG",2002,8.07
"CR",2002,8.95
"CI",2002,17.22
"CU",2002,0.22
"DJ",2002,17.46
"DM",2002,36.25
"DO",2002,19.26
"EC",2002,19.29
"EG",2002,6.83
"SV",2002,27.62
"GQ",2002,19.25
"ER",2002,36.65
