"di_id","year","value"
"AF",2015,4112640000
"africa",2015,2129650000
"AG",2015,1480000
"AL",2015,244860000
"AM",2015,309250000
"america",2015,1298320000
"AO",2015,379640000
"AR",2015,-29250000
"asia",2015,950780000
"AZ",2015,67940000
"BA",2015,328180000
"BD",2015,2571070000
"BF",2015,999370000
"BI",2015,366500000
"bilateral-unspecified",2015,36452100000
"BJ",2015,424090000
"BO",2015,786700000
"BR",2015,996190000
"BT",2015,96310000
"BW",2015,65870000
"BY",2015,99480000
"BZ",2015,28290000
"CD",2015,2599790000
"central-asia",2015,138110000
"CF",2015,485800000
"CG",2015,87130000
"CI",2015,653510000
"CK",2015,24260000
"CL",2015,49900000
"CM",2015,664160000
"CN",2015,-322930000
"CO",2015,1346620000
"CR",2015,108560000
"CU",2015,196630000
"CV",2015,152290000
"DJ",2015,141610000
"DM",2015,11960000
"DO",2015,277560000
"DZ",2015,92430000
"east-asia",2015,316900000
"EC",2015,310600000
"EG",2015,218100000
"ER",2015,57520000
"ET",2015,3224450000
"europe",2015,1006690000
"ex-yugoslavia",2015,6410000
"FJ",2015,99130000
"FM",2015,79610000
"GA",2015,98850000
"GD",2015,23540000
"GE",2015,443490000
"GH",2015,1765350000
"GM",2015,88980000
"GN",2015,527430000
"GQ",2015,7500000
"GT",2015,408410000
"GW",2015,94880000
"GY",2015,30910000
"HN",2015,538040000
"HT",2015,1042270000
"ID",2015,-39170000
"IN",2015,3158300000
"IQ",2015,1374970000
"IR",2015,109180000
"JM",2015,58800000
"JO",2015,1820490000
"KE",2015,2472420000
"KG",2015,342900000
"KH",2015,673180000
"KI",2015,61490000
"KM",2015,63940000
"KP",2015,69690000
"KZ",2015,57860000
"LA",2015,427320000
"LB",2015,977220000
"LC",2015,14200000
"LK",2015,415710000
"LR",2015,1090360000
"LS",2015,76690000
"LY",2015,93970000
"MA",2015,1226250000
"MD",2015,289250000
"ME",2015,81550000
"MG",2015,678450000
"MH",2015,54300000
"middle-east",2015,574170000
"MK",2015,188310000
"ML",2015,1185160000
"MM",2015,1161250000
"MN",2015,232630000
"MR",2015,254220000
"MS",2015,52380000
"MU",2015,76410000
"MV",2015,28460000
"MW",2015,1047150000
"MX",2015,307700000
"MY",2015,-2090000
"MZ",2015,1807480000
"NA",2015,143120000
"NE",2015,855680000
"NG",2015,2429670000
"NI",2015,449560000
"north-central-america",2015,359440000
"north-of-sahara",2015,329410000
"NP",2015,1212540000
"NR",2015,28950000
"NU",2015,19530000
"oceania",2015,225950000
"PA",2015,8470000
"PE",2015,331420000
"PG",2015,589720000
"PH",2015,515260000
"PK",2015,3669090000
"PS",2015,1802290000
"PW",2015,9440000
"PY",2015,56080000
"RS",2015,270410000
"RW",2015,1075420000
"SB",2015,186590000
"SC",2015,5810000
"SD",2015,724910000
"SH",2015,81920000
"SL",2015,939700000
"SN",2015,867490000
"SO",2015,918230000
"south-america",2015,295630000
"south-asia",2015,104070000
"south-central-asia",2015,162800000
"south-of-sahara",2015,2546070000
"SR",2015,15340000
"SS",2015,1672650000
"ST",2015,48930000
"SV",2015,87960000
"SY",2015,2118820000
"SZ",2015,93830000
"TD",2015,605510000
"TG",2015,192450000
"TH",2015,57040000
"TJ",2015,394450000
"TK",2015,8730000
"TL",2015,212070000
"TM",2015,18420000
"TN",2015,504120000
"TO",2015,68310000
"TR",2015,2154310000
"TV",2015,47430000
"TZ",2015,2580390000
