"di_id","year","value"
"AT",2015,1329970000
"AU",2015,3497350000
"BE",2015,1976630000
"CA",2015,4320080000
"CH",2015,3630560000
"CZ",2015,1.99e+08
"dac-countries-total",2015,142976670000
"DE",2015,19751630000
"DK",2015,2665480000
"ES",2015,1798740000
"EU",2015,15679170000
"FI",2015,1308360000
"FR",2015,10943740000
"GB",2015,18676160000
"GR",2015,238690000
"IE",2015,718380000
"IS",2015,39880000
"IT",2015,4056720000
"JP",2015,15028660000
"KR",2015,1995500000
"LU",2015,362880000
"NL",2015,5818660000
"NO",2015,4304470000
"NZ",2015,441760000
"PL",2015,465590000
"PT",2015,353650000
"SE",2015,7170130000
"SI",2015,63290000
"SK",2015,84960000
"US",2015,31735730000
"AT",2014,1050556612.885
"AU",2014,3642808944.4548
"BE",2014,2094241483.8198
"CA",2014,3700349545.2104
"CH",2014,3391419787.7186
"CZ",2014,180942970.4865
"dac-countries-total",2014,135502896546.37
"DE",2014,16493810393.397
"DK",2014,2670132335.8308
"ES",2014,1783463377.28
"EU",2014,15659570473.2
"FI",2014,1370307580.6413
"FR",2014,10595606230.9908
"GB",2014,18697399669.0104
"GR",2014,203420995.5864
"IE",2014,705208327.6044
"IS",2014,35101268.345
"IT",2014,3441050459.2305
"JP",2014,14246339199.6522
"KR",2014,1841971644.5256
"LU",2014,369402166.5187
"NL",2014,4801022179.992
"NO",2014,3954889230.9876
"NZ",2014,430558694.9041
"PL",2014,396590513.801
"PT",2014,402024079.592
"SE",2014,5247143744.4405
"SI",2014,51550387.189
"SK",2014,69584527.2269
"US",2014,34207124485.828
"AT",2013,1012655934.03135
"AU",2013,3816738960.21769
"BE",2013,1990808651.71644
"CA",2013,4090593978.42482
"CH",2013,3053821209.76393
"CZ",2013,173597573.048606
"dac-countries-total",2013,136555919670.008
"DE",2013,14070216566.7043
"DK",2013,2646831191.6343
"ES",2013,2159964177.13283
"EU",2013,14822887554.5455
"FI",2013,1221364258.19925
"FR",2013,10938604430.6934
"GB",2013,18377992133.3176
"GR",2013,191225198.89644
"IE",2013,731456579.336239
"IS",2013,35728282.1583973
"IT",2013,2972036092.67845
"JP",2013,18792966137.8249
"KR",2013,1809450977.05499
"LU",2013,376713648.911321
"NL",2013,4739800813.19211
"NO",2013,4114108621.49764
"NZ",2013,402045609.39728
"PL",2013,427034423.687307
"PT",2013,451338396.159964
"SE",2013,4723771871.94291
"SI",2013,52020523.4116385
"SK",2013,71747199.6530465
"US",2013,33030931891.9029
"AT",2012,1005333793.46018
"AU",2012,4034757255.22319
"BE",2012,2085538200.25168
"CA",2012,4595661139.43099
"CH",2012,2947755032.33863
"CZ",2012,183104163.249681
"dac-countries-total",2012,126909265884.055
"DE",2012,13321246595.5487
"DK",2012,2518708546.28138
"ES",2012,1847039483.44638
"EU",2012,16401942502.2582
"FI",2012,1196506177.02891
"FR",2012,11985818805.6209
"GB",2012,14431018424.2823
"GR",2012,264320250.04462
"IE",2012,730805966.250725
"IS",2012,27891649.1066395
"IT",2012,2514636537.38634
"JP",2012,12726648872.8875
"KR",2012,1697755517.98396
"LU",2012,370532210.296161
"NL",2012,4977651784.98438
"NO",2012,3573707124.77373
"NZ",2012,410942651.922412
"PL",2012,382316762.70733
"PT",2012,558538639.785418
"SE",2012,4417566154.41468
"SI",2012,51379093.7967662
"SK",2012,69031632.2202689
"US",2012,32771250427.9386
"AT",2011,949499028.417198
"AU",2011,3643170711.76783
"BE",2011,2517625766.82755
"CA",2011,4457478932.72243
"CH",2011,2806370628.37083
"CZ",2011,191491349.602988
"dac-countries-total",2011,132819347784.759
"DE",2011,13377672923.2564
"DK",2011,2544202526.01836
"ES",2011,3603804616.96683
"EU",2011,15264364381.2471
"FI",2011,1224174855.91656
"FR",2011,11939200606.1961
"GB",2011,14400998487.5871
"GR",2011,317021664.924794
"IE",2011,765783710.996847
"IS",2011,26146063.4065492
"IT",2011,3839662790.27176
"JP",2011,13654594585.3192
"KR",2011,1402191418.92966
"LU",2011,366562095.249203
"NL",2011,5435842225.01125
"NO",2011,3493080564.80427
"NZ",2011,396453751.510766
"PL",2011,345496996.10083
"PT",2011,619983119.87724
"SE",2011,4571133617.79991
"SI",2011,51166444.8603961
"SK",2011,69773418.308134
"US",2011,34316145886.2254
"AT",2010,1105516863.67662
"AU",2010,3284446997.74775
"BE",2010,2725587829.17522
"CA",2010,4582233081.72768
"CH",2010,2466701406.2717
"CZ",2010,187492105.490397
"dac-countries-total",2010,132737716319.399
"DE",2010,13096785150.7469
"DK",2010,2667142809.69708
"ES",2010,5337753499.61959
"EU",2010,11405060995.8501
"FI",2010,1232453857.48621
"FR",2010,12592562336.5283
"GB",2010,14426293450.2267
"GR",2010,400174548.390894
"IE",2010,804089938.633239
"IS",2010,31874998.8209085
"IT",2010,2812006121.03643
"JP",2010,13740500162.0231
"KR",2010,1309703770.72372
"LU",2010,390773224.056228
"NL",2010,5639041857.14378
"NO",2010,3695433720.83033
"NZ",2010,360700542.997407
"PL",2010,327695549.716565
"PT",2010,595711038.302786
"SE",2010,4156908270.8067
"SI",2010,50696637.8894011
"SK",2010,63768757.7177127
"US",2010,33124446793.2619
"AT",2009,1007487425.96892
