"di_id","year","value"
"TC",2014,91.85
"TD",2014,22.34
"TG",2014,39.47
"TH",2014,49.17
"TJ",2014,26.69
"TL",2014,32.13
"TM",2014,49.69
"TN",2014,66.65
"TO",2014,23.63
"TR",2014,72.89
"TT",2014,8.55
"TV",2014,58.78
"TZ",2014,30.9
"UA",2014,69.48
"UG",2014,15.77
"US",2014,81.45
"UY",2014,95.15
"UZ",2014,36.28
"VC",2014,50.2
"VE",2014,88.94
"VG",2014,45.87
"VI",2014,95.2
"VN",2014,32.95
"VU",2014,25.82
"WS",2014,19.26
"XK",2014,
"YE",2014,34.03
"ZA",2014,64.3
"ZM",2014,40.47
"ZW",2014,32.5
"AD",2013,86.17
"AE",2013,84.98
"AF",2013,25.87
"AG",2013,24.64
"AL",2013,55.38
"AM",2013,62.98
"AO",2013,42.49
"AR",2013,91.45
"AS",2013,87.33
"AT",2013,65.88
"AU",2013,89.15
"AW",2013,42.06
"AZ",2013,54.1
"BA",2013,39.49
"BB",2013,31.65
"BD",2013,32.75
"BE",2013,97.78
"BF",2013,28.19
"BG",2013,73.3
"BH",2013,88.67
"BI",2013,11.47
"BJ",2013,43.09
"BM",2013,100
"BN",2013,76.56
"BO",2013,67.7
"BR",2013,85.17
"BS",2013,82.73
"BT",2013,37.14
"BW",2013,56.94
"BY",2013,75.88
"BZ",2013,44.3
"CA",2013,81.47
"CD",2013,41.46
"CF",2013,39.5
"CG",2013,64.53
"CH",2013,73.79
"CI",2013,52.77
"CL",2013,89.18
"CM",2013,53.25
"CN",2013,53.17
"CO",2013,75.88
"CR",2013,74.96
"CU",2013,76.87
"CV",2013,64.13
"CW",2013,89.54
"CY",2013,67.13
"CZ",2013,73.06
"DE",2013,74.89
"DJ",2013,77.19
"DK",2013,87.32
"DM",2013,68.97
"DO",2013,77.08
"DZ",2013,69.51
"EC",2013,63.3
"EE",2013,67.72
"EG",2013,43.03
"ER",2013,
"ES",2013,79.13
"ET",2013,18.59
"EU",2013,74.37
"FI",2013,83.95
"FJ",2013,52.98
"FM",2013,22.34
"FO",2013,41.53
"FR",2013,79.06
"GA",2013,86.66
"GB",2013,82.09
"GD",2013,35.58
"GE",2013,53.31
"GH",2013,52.74
"GI",2013,100
"GL",2013,85.63
"GM",2013,58.37
"GN",2013,36.21
"GQ",2013,39.6
"GR",2013,77.34
"GT",2013,50.66
"GU",2013,94.36
"GW",2013,47.75
"GY",2013,28.38
"HK",2013,100
"HN",2013,53.54
"HR",2013,58.36
"HT",2013,56.17
"HU",2013,70.31
"ID",2013,52.25
"IE",2013,62.67
"IL",2013,92.01
"IM",2013,52.08
"IN",2013,31.99
"IQ",2013,69.26
"IR",2013,72.32
"IS",2013,93.94
"IT",2013,68.69
"JM",2013,54.34
"JO",2013,83.21
"JP",2013,92.49
"KE",2013,24.78
"KG",2013,35.48
"KH",2013,20.32
"KI",2013,44.06
"KM",2013,28.1
"KN",2013,31.89
"KP",2013,60.57
"KR",2013,82.25
"KW",2013,98.31
"KY",2013,100
"KZ",2013,53.36
"LA",2013,36.47
"LB",2013,87.55
"LC",2013,18.46
"LI",2013,14.33
"LK",2013,18.3
"LR",2013,48.92
"LS",2013,26.27
"LT",2013,66.55
"LU",2013,89.57
"LV",2013,67.48
"LY",2013,78.17
"MA",2013,59.2
"MC",2013,100
"MD",2013,44.88
"ME",2013,63.64
"MF",2013,
"MG",2013,33.83
"MH",2013,72.16
"MK",2013,56.98
"ML",2013,38.36
"MM",2013,33.01
"MN",2013,70.37
"MO",2013,100
"MP",2013,89.31
"MR",2013,58.64
"MT",2013,95.14
"MU",2013,39.98
"MV",2013,43.42
"MW",2013,15.94
"MX",2013,78.69
"MY",2013,73.28
"MZ",2013,31.67
"NA",2013,44.68
"NC",2013,69.1
"NE",2013,18.22
"NG",2013,46.09
"NI",2013,58.15
"NL",2013,89.27
"NO",2013,79.94
"NP",2013,17.88
"NR",2013,100
"NZ",2013,86.22
"OM",2013,76.7
"PA",2013,65.99
"PE",2013,77.95
"PF",2013,56.09
"PG",2013,12.98
"PH",2013,44.63
"PK",2013,37.86
"PL",2013,60.62
"PR",2013,93.68
"PS",2013,74.8
"PT",2013,62.34
"PW",2013,85.78
"PY",2013,59.17
"QA",2013,99.06
"RO",2013,54.24
"RS",2013,55.37
"RU",2013,73.85
"RW",2013,26.87
"SA",2013,82.72
"SB",2013,21.42
"SC",2013,53.23
"SD",2013,33.46
"SE",2013,85.51
"SG",2013,100
