"di_id","year","value"
"AT",2015,1323510000
"AU",2015,3493610000
"BE",2015,1905140000
"CA",2015,4277230000
"CH",2015,3561500000
"CZ",2015,1.99e+08
"dac-countries-total",2015,131433570000
"DE",2015,17940210000
"DK",2015,2565570000
"ES",2015,1396740000
"EU",2015,13669600000
"FI",2015,1.288e+09
"FR",2015,9039300000
"GB",2015,18544860000
"GR",2015,238690000
"IE",2015,718370000
"IS",2015,39880000
"IT",2015,4003980000
"JP",2015,9202810000
"KR",2015,1915390000
"LU",2015,362880000
"NL",2015,5725510000
"NO",2015,4277660000
"NZ",2015,441760000
"PL",2015,440890000
"PT",2015,308030000
"SE",2015,7089300000
"SI",2015,63290000
"SK",2015,84910000
"US",2015,30985540000
"AT",2014,1234520000
"AU",2014,4382430000
"BE",2014,2.448e+09
"CA",2014,4240040000
"CH",2014,3521910000
"CZ",2014,212150000
"dac-countries-total",2014,137439170000
"DE",2014,16566200000
"DK",2014,3003270000
"ES",2014,1876830000
"EU",2014,16451120000
"FI",2014,1634570000
"FR",2014,10620350000
"GB",2014,19305700000
"GR",2014,247440000
"IE",2014,815790000
"IS",2014,37330000
"IT",2014,4009180000
"JP",2014,9483300000
"KR",2014,1856730000
"LU",2014,423220000
"NL",2014,5572970000
"NO",2014,5085940000
"NZ",2014,506170000
"PL",2014,451870000
"PT",2014,430230000
"SE",2014,6232720000
"SI",2014,61540000
"SK",2014,83210000
"US",2014,33095560000
"AT",2013,1171490000
"AU",2013,4845500000
"BE",2013,2299580000
"CA",2013,4947240000
"CH",2013,3200100000
"CZ",2013,210880000
"dac-countries-total",2013,134718960000
"DE",2013,14228260000
"DK",2013,2927460000
"ES",2013,2348120000
"EU",2013,15882900000
"FI",2013,1435360000
"FR",2013,11338670000
"GB",2013,17871350000
"GR",2013,239070000
"IE",2013,845870000
"IS",2013,34910000
"IT",2013,3430080000
"JP",2013,11469140000
"KR",2013,1755380000
"LU",2013,429320000
"NL",2013,5435450000
"NO",2013,5581360000
"NZ",2013,457340000
"PL",2013,487100000
"PT",2013,488320000
"SE",2013,5827290000
"SI",2013,61600000
"SK",2013,86040000
"US",2013,31266680000
"AT",2012,1105800000
"AU",2012,5402720000
"BE",2012,2314930000
"CA",2012,5649470000
"CH",2012,3052160000
"CZ",2012,219620000
"dac-countries-total",2012,126910760000
"DE",2012,12939490000
"DK",2012,2692590000
"ES",2012,2037370000
"EU",2012,17479050000
"FI",2012,1319710000
"FR",2012,12028270000
"GB",2012,13891490000
"GR",2012,327390000
"IE",2012,808360000
"IS",2012,26130000
"IT",2012,2737120000
"JP",2012,10604500000
"KR",2012,1597460000
"LU",2012,399030000
"NL",2012,5522850000
"NO",2012,4752990000
"NZ",2012,449140000
"PL",2012,421060000
"PT",2012,580770000
"SE",2012,5239800000
"SI",2012,58440000
"SK",2012,79680000
"US",2012,30652430000
"AT",2011,1111350000
"AU",2011,4983410000
"BE",2011,2807400000
"CA",2011,5458520000
"CH",2011,3050920000
"CZ",2011,250420000
"dac-countries-total",2011,134971420000
"DE",2011,14092890000
"DK",2011,2931100000
"ES",2011,4173140000
"EU",2011,17390560000
"FI",2011,1406040000
"FR",2011,12997230000
"GB",2011,13832360000
"GR",2011,424770000
"IE",2011,913520000
"IS",2011,25580000
"IT",2011,4325650000
"JP",2011,11086190000
"KR",2011,1324530000
"LU",2011,409200000
"NL",2011,6343940000
"NO",2011,4755610000
"NZ",2011,424120000
"PL",2011,417470000
"PT",2011,707790000
"SE",2011,5603130000
"SI",2011,62770000
"SK",2011,86020000
"US",2011,30966350000
"AT",2010,1208400000
"AU",2010,3826080000
"BE",2010,3003900000
"CA",2010,5214110000
"CH",2010,2299950000
"CZ",2010,227560000
"dac-countries-total",2010,128370040000
"DE",2010,12985330000
"DK",2010,2870990000
"ES",2010,5949490000
"EU",2010,12746710000
"FI",2010,1332980000
"FR",2010,12915120000
"GB",2010,13053020000
"GR",2010,507720000
"IE",2010,895180000
"IS",2010,28750000
"IT",2010,2996400000
"JP",2010,11057770000
"KR",2010,1173750000
"LU",2010,402700000
"NL",2010,6357340000
"NO",2010,4371580000
"NZ",2010,342190000
"PL",2010,378540000
"PT",2010,648940000
"SE",2010,4533500000
"SI",2010,58600000
"SK",2010,73710000
"US",2010,29656440000
"AT",2009,1141750000
"AU",2009,2767630000
"BE",2009,2609600000
"CA",2009,4000110000
"CH",2009,2310070000
"CZ",2009,214700000
"dac-countries-total",2009,120564590000
"DE",2009,12079300000
"DK",2009,2809880000
"ES",2009,6584150000
"EU",2009,13581240000
"FI",2009,1290250000
"FR",2009,12601590000
"GB",2009,11282690000
"GR",2009,607270000
"IE",2009,1005870000
"IS",2009,34420000
"IT",2009,3297510000
"JP",2009,9466570000
"KR",2009,816040000
"LU",2009,414740000
"NL",2009,6426110000
"NO",2009,4081240000
"NZ",2009,309250000
"PL",2009,374890000
"PT",2009,512690000
"SE",2009,4548280000
"SI",2009,71240000
"SK",2009,75400000
"US",2009,28831350000
"AT",2008,1713470000
"AU",2008,2955920000
"BE",2008,2385640000
"CA",2008,4794730000
"CH",2008,2037630000
"CZ",2008,249210000
"dac-countries-total",2008,122786110000
"DE",2008,13980870000
"DK",2008,2803280000
"ES",2008,6866800000
"EU",2008,13196990000
"FI",2008,1165710000
"FR",2008,10907630000
"GB",2008,11499890000
"GR",2008,703160000
"IE",2008,1327840000
"IS",2008,48410000
"IT",2008,4860660000
"JP",2008,9600750000
"KR",2008,802330000
"LU",2008,414940000
"NL",2008,6992640000
"NO",2008,4005760000
"NZ",2008,348010000
"PL",2008,372540000
"PT",2008,620180000
"SE",2008,4731710000
"SI",2008,67600000
"SK",2008,91850000
"US",2008,26436950000
"AT",2007,1808450000
"AU",2007,2664950000
"BE",2007,1950720000
"CA",2007,4079630000
"CH",2007,1684870000
"CZ",2007,178880000
"dac-countries-total",2007,104913820000
"DE",2007,12290640000
"DK",2007,2562230000
"ES",2007,5139750000
"EU",2007,11634150000
"FI",2007,981370000
"FR",2007,9883540000
"GB",2007,9848490000
"GR",2007,500820000
"IE",2007,1192160000
"IS",2007,48250000
"IT",2007,3970640000
"JP",2007,7697180000
"KR",2007,696120000
"LU",2007,375580000
"NL",2007,6224290000
"NO",2007,3734810000
"NZ",2007,319770000
"PL",2007,362900000
"PT",2007,470540000
"SE",2007,4338920000
"SI",2007,54140000
"SK",2007,67230000
"US",2007,21786950000
"AT",2006,1498450000
"AU",2006,2122320000
"BE",2006,1976920000
"CA",2006,3683130000
"CH",2006,1646480000
"CZ",2006,160870000
"dac-countries-total",2006,105414900000
"DE",2006,10434780000
"DK",2006,2236120000
"ES",2006,3813690000
"EU",2006,10245140000
"FI",2006,834500000
"FR",2006,10600610000
"GB",2006,12459030000
"GR",2006,424130000
"IE",2006,1021670000
"IS",2006,41500000
"IT",2006,3641080000
"JP",2006,11135750000
"KR",2006,455270000
"LU",2006,290720000
"NL",2006,5451710000
"NO",2006,2945180000
"NZ",2006,258680000
"PL",2006,299700000
"PT",2006,396360000
"SE",2006,3954990000
"SI",2006,44010000
"SK",2006,55110000
"US",2006,23532140000
"AT",2005,1573330000
"AU",2005,1682400000
"BE",2005,1963350000
"CA",2005,3756300000
"CH",2005,1771590000
"CZ",2005,135150000
"dac-countries-total",2005,108298600000
"DE",2005,10082100000
"DK",2005,2108920000
"ES",2005,3018330000
"EU",2005,9389980000
"FI",2005,901950000
"FR",2005,10026270000
"GB",2005,10771660000
"GR",2005,384240000
"IE",2005,718970000
"IS",2005,27260000
"IT",2005,5090880000
"JP",2005,13125440000
"KR",2005,752380000
"LU",2005,256410000
"NL",2005,5114650000
"NO",2005,2793630000
"NZ",2005,273510000
"PL",2005,204790000
"PT",2005,377120000
"SE",2005,3361730000
"SI",2005,34670000
"SK",2005,56830000
"US",2005,27934740000
"AT",2004,677590000
"AU",2004,1463640000
"BE",2004,1463340000
"CA",2004,2599180000
"CH",2004,1545440000
"CZ",2004,108280000
"dac-countries-total",2004,80133450000
"DE",2004,7534240000
"DK",2004,2037130000
"ES",2004,2436950000
"EU",2004,8703530000
"FI",2004,679830000
"FR",2004,8472530000
"GB",2004,7904730000
"GR",2004,320800000
"IE",2004,607490000
"IS",2004,21260000
"IT",2004,2461570000
"JP",2004,8922460000
"KR",2004,423390000
"LU",2004,235590000
"NL",2004,4203910000
"NO",2004,2198340000
"NZ",2004,212080000
"PL",2004,117510000
"PT",2004,1031050000
"SE",2004,2722020000
"SK",2004,28190000
"US",2004,19704910000
"AT",2003,504710000
"AU",2003,1222410000
"BE",2003,1853140000
"CA",2003,2030590000
"CH",2003,1299430000
"CZ",2003,90550000
"dac-countries-total",2003,69586040000
"DE",2003,6784230000
"DK",2003,1748160000
"ES",2003,1961260000
"EU",2003,7173150000
"FI",2003,558450000
"FR",2003,7252770000
"GB",2003,6261750000
"GR",2003,362170000
"IE",2003,503580000
"IS",2003,17660000
"IT",2003,2432850000
"JP",2003,8879660000
"KR",2003,365880000
"LU",2003,193820000
"NL",2003,3972210000
"NO",2003,2043910000
"NZ",2003,165410000
"PL",2003,27140000
"PT",2003,319600000
"SE",2003,2400090000
"SK",2003,15070000
"US",2003,16319540000
"AT",2002,520130000
"AU",2002,994500000
"BE",2002,1071510000
"CA",2002,2004280000
"CH",2002,938890000
"CZ",2002,45430000
"dac-countries-total",2002,58659990000
"DE",2002,5324410000
"DK",2002,1643240000
"ES",2002,1712300000
"EU",2002,5448120000
"FI",2002,462200000
"FR",2002,5486170000
"GB",2002,4929160000
"GR",2002,276170000
"IE",2002,397780000
"IS",2002,12650000
"IT",2002,2332130000
"JP",2002,9282950000
"KR",2002,278750000
"LU",2002,146760000
"NL",2002,3338020000
"NO",2002,1696090000
"NZ",2002,121820000
"PL",2002,14260000
"PT",2002,322580000
"SE",2002,2011060000
"SK",2002,6680000
"US",2002,13290070000
"AT",2001,633050000
"AU",2001,874820000
"BE",2001,867330000
"CA",2001,1532710000
"CH",2001,907550000
"CZ",2001,26490000
"dac-countries-total",2001,52768520000
"DE",2001,4989510000
"DK",2001,1634420000
"ES",2001,1737060000
