"di_id","year","value"
"AD",2015,
"AE",2015,40438.76
"AF",2015,594.32
"AG",2015,13714.73
"AL",2015,3945.22
"AM",2015,3489.13
"AO",2015,4101.47
"AR",2015,13431.88
"AS",2015,
"AT",2015,43774.99
"AU",2015,56310.96
"AW",2015,
"AZ",2015,5496.34
"BA",2015,4249.33
"BB",2015,15429.34
"BD",2015,1211.7
"BE",2015,40324.03
"BF",2015,589.77
"BG",2015,6993.48
"BH",2015,22600.21
"BI",2015,277.07
"BJ",2015,762.05
"BM",2015,
"BN",2015,30554.73
"BO",2015,3076.79
"BR",2015,8538.59
"BS",2015,22817.23
"BT",2015,2656
"BW",2015,6360.14
"BY",2015,5740.46
"BZ",2015,4878.72
"CA",2015,43248.53
"CD",2015,456.05
"CF",2015,323.2
"CG",2015,1851.2
"CH",2015,80945.08
"CI",2015,1398.99
"CL",2015,13416.23
"CM",2015,1217.26
"CN",2015,8027.68
"CO",2015,6056.15
"CR",2015,11260.09
"CU",2015,
"CV",2015,3080.18
"CW",2015,
"CY",2015,23242.84
"CZ",2015,17548.34
"DE",2015,41313.31
"DJ",2015,1945.12
"DK",2015,51989.29
"DM",2015,7116.39
"DO",2015,6468.47
"DZ",2015,4206.03
"EC",2015,6205.06
"EE",2015,17118.5
"EG",2015,3614.75
"ER",2015,
"ES",2015,25831.58
"ET",2015,619.17
"EU",2015,32004.92
"FI",2015,42311.04
"FJ",2015,4960.52
"FM",2015,3015.23
"FO",2015,
"FR",2015,36205.57
"GA",2015,8266.45
"GB",2015,43875.97
"GD",2015,9212.02
"GE",2015,3795.97
"GH",2015,1369.7
"GI",2015,
"GL",2015,
"GM",2015,471.54
"GN",2015,531.32
"GQ",2015,14439.59
"GR",2015,18002.23
"GT",2015,3903.48
"GU",2015,
"GW",2015,572.99
"GY",2015,4127.35
"HK",2015,42327.84
"HN",2015,2528.89
"HR",2015,11535.83
"HT",2015,818.34
"HU",2015,12363.54
"ID",2015,3346.49
"IE",2015,61133.67
"IL",2015,35728.09
"IM",2015,
"IN",2015,1598.26
"IQ",2015,4943.76
"IR",2015,
"IS",2015,50173.34
"IT",2015,29957.8
"JM",2015,5232.02
"JO",2015,4940.05
"JP",2015,32477.22
"KE",2015,1376.71
"KG",2015,1103.22
"KH",2015,1158.69
"KI",2015,1424.28
"KM",2015,717.45
"KN",2015,15771.95
"KP",2015,
"KR",2015,27221.52
"KW",2015,29300.58
"KY",2015,
"KZ",2015,10509.98
"LA",2015,1818.44
"LB",2015,8047.65
"LC",2015,7735.91
"LI",2015,
"LK",2015,3926.17
"LR",2015,455.87
"LS",2015,1066.99
"LT",2015,14147.05
"LU",2015,101449.97
"LV",2015,13648.55
"LY",2015,
"MA",2015,2878.2
"MC",2015,
"MD",2015,1848.06
"ME",2015,6406.07
"MF",2015,
"MG",2015,401.84
"MH",2015,3385.97
"MK",2015,4852.66
"ML",2015,724.26
"MM",2015,1161.49
"MN",2015,3967.83
"MO",2015,78585.88
"MP",2015,
"MR",2015,
"MT",2015,22596.18
"MU",2015,9252.11
"MV",2015,8395.79
"MW",2015,371.99
"MX",2015,9005.02
"MY",2015,9768.33
"MZ",2015,529.24
"NA",2015,4673.57
"NC",2015,
"NE",2015,358.96
"NG",2015,2640.29
"NI",2015,2086.9
"NL",2015,44299.77
"NO",2015,74400.37
"NP",2015,743.32
"NR",2015,9827.54
"NZ",2015,37807.97
"OM",2015,15550.68
"PA",2015,13268.11
"PE",2015,6027.13
"PF",2015,
"PG",2015,
"PH",2015,2904.2
"PK",2015,1434.7
"PL",2015,12554.55
"PR",2015,
"PS",2015,2866.8
"PT",2015,19222.15
"PW",2015,13498.66
"PY",2015,4080.95
"QA",2015,73653.39
"RO",2015,8972.92
"RS",2015,5235.14
"RU",2015,9092.58
"RW",2015,697.35
"SA",2015,20481.75
"SB",2015,1934.86
"SC",2015,15476.02
"SD",2015,2414.72
"SE",2015,50579.67
"SG",2015,52888.74
"SI",2015,20726.54
"SK",2015,16088.28
"SL",2015,653.13
"SM",2015,
"SN",2015,899.58
"SO",2015,549.27
"SR",2015,9485.32
"SS",2015,730.58
"ST",2015,1669.06
"SV",2015,4219.35
"SX",2015,
"SY",2015,
"SZ",2015,3200.14
"TC",2015,
"TD",2015,775.7
"TG",2015,559.64
"MP",2000,
"TH",2015,5814.77
"TJ",2015,925.91
"TL",2015,1157.99
"TM",2015,6672.48
"TN",2015,3872.51
"TO",2015,4098.54
"TR",2015,9125.69
"TT",2015,17321.88
"TV",2015,3295.01
"TZ",2015,878.98
"UA",2015,2114.95
"UG",2015,705.29
"US",2015,56115.72
"UY",2015,15573.9
"UZ",2015,2132.07
"VC",2015,6739.17
"VE",2015,
"VG",2015,
"VI",2015,
"VN",2015,2111.14
"VU",2015,2805.31
"WS",2015,3938.55
"XK",2015,3561.57
"YE",2015,1406.29
"ZA",2015,5723.97
"ZM",2015,1304.88
"ZW",2015,924.14
"AD",2014,
"AE",2014,44238.6
"AF",2014,633.95
"AG",2014,13432.08
"AL",2014,4568.57
"AM",2014,3861.92
"AO",2014,5232.76
"AR",2014,12324.94
"AS",2014,
"AT",2014,51322.64
"AU",2014,61995.83
"AW",2014,
"AZ",2014,7886.46
"BA",2014,4852.32
"BB",2014,15360.06
"BD",2014,1086.8
"BE",2014,47346.79
"BF",2014,696.86
"BG",2014,7853.34
"BH",2014,24515
"BI",2014,286
"BJ",2014,915.93
"BM",2014,
"BN",2014,41023.89
"BO",2014,3124.09
"BR",2014,11728.8
"BS",2014,22497.45
"BT",2014,2560.52
"BW",2014,7153.45
"BY",2014,8025.3
"BZ",2014,4884.37
"CA",2014,50185.48
"CD",2014,437.81
"CF",2014,354.45
"CG",2014,3147.07
"CH",2014,85814.59
"CI",2014,1544.32
"CL",2014,14566.15
"CM",2014,1407.4
"CN",2014,7683.5
"CO",2014,7918.08
"CR",2014,10544.72
"CU",2014,
"CV",2014,3661.17
"CW",2014,
"CY",2014,27340.88
"CZ",2014,19744.56
"DE",2014,47902.65
"DJ",2014,1812.43
"DK",2014,61330.91
"DM",2014,7301.24
"DO",2014,6268.63
"DZ",2014,5484.07
"EC",2014,6432.3
"EE",2014,19941.45
"EG",2014,3365.71
"ER",2014,
"ES",2014,29718.5
"ET",2014,573.57
"EU",2014,36537.81
"FI",2014,49887.9
"FJ",2014,5042.37
"FM",2014,3057.09
"FO",2014,
"FR",2014,42696.78
"GA",2014,10772.06
"GB",2014,46412.12
"GD",2014,8570.66
"GE",2014,4429.65
"GH",2014,1441.64
"GI",2014,
"GL",2014,43364.88
"GM",2014,440.37
"GN",2014,539.62
"GQ",2014,26144.94
"GR",2014,21673.78
"GT",2014,3666.58
"GU",2014,
"GW",2014,615.94
"GY",2014,4028.16
"HK",2014,40215.49
"HN",2014,2434.28
"HR",2014,13480.65
"HT",2014,831.59
"HU",2014,14117.98
"ID",2014,3499.59
"IE",2014,55503.33
"IL",2014,37582.85
"IM",2014,85258.08
"IN",2014,1576.82
"IQ",2014,6484.53
"IR",2014,5442.87
"IS",2014,52036.73
"IT",2014,35365.1
"JM",2014,5108.36
"JO",2014,4830.98
"JP",2014,36152.69
"KE",2014,1368.49
"KG",2014,1279.77
"KH",2014,1094.58
"KI",2014,1684.32
"KM",2014,841.21
"KN",2014,15429.86
"KP",2014,
"KR",2014,27989.35
"KW",2014,43332.41
"KY",2014,
"KZ",2014,12806.57
"LA",2014,1754.9
"LB",2014,8148.64
"LC",2014,7548.2
"LI",2014,178713.23
"LK",2014,3852.74
"LR",2014,457.86
"LS",2014,1203.7
"LT",2014,16489.73
"LU",2014,116612.88
"LV",2014,15710.17
"LY",2014,
"MA",2014,3186.61
"MC",2014,
"MD",2014,2244.76
"ME",2014,7378.04
"MF",2014,
"MG",2014,452.81
"MH",2014,3461.65
"MK",2014,5453.28
"ML",2014,819.62
"MM",2014,1227.14
"MN",2014,4201.74
"MO",2014,96074.84
"MP",2014,
"MR",2014,1370.99
"MT",2014,25125.1
"MU",2014,10153.94
"MV",2014,7716.2
"MW",2014,362.69
"MX",2014,10353.45
"MY",2014,11305.9
"MZ",2014,623.2
"NA",2014,5349.45
"NC",2014,
"NE",2014,431.38
"NG",2014,3203.24
"NI",2014,1960.49
"NL",2014,52157.41
"NO",2014,97005.5
"NP",2014,703.18
"NR",2014,11499.99
"NZ",2014,44380.43
"OM",2014,19129.84
"PA",2014,12712.43
"PE",2014,6490.18
"PF",2014,
"PG",2014,2268.17
"PH",2014,2873.09
"PK",2014,1320.55
"PL",2014,14341.86
"PR",2014,
"PS",2014,2960.78
"PT",2014,22124.37
"PW",2014,11892.69
"PY",2014,4712.87
"QA",2014,94944.09
"RO",2014,10020.28
"RS",2014,6200.17
"RU",2014,14051.6
"RW",2014,697.63
"SA",2014,24406.48
"SB",2014,2021.36
"SC",2014,15563.79
"SD",2014,2087.7
"SE",2014,59180.2
"SG",2014,56007.29
"SI",2014,24020.67
"SK",2014,18595.15
"SL",2014,794.09
"SM",2014,
"SN",2014,1041.72
"SO",2014,536.91
"SR",2014,9680.12
"SS",2014,1115.09
"ST",2014,1870.02
"SV",2014,4102.06
"SX",2014,
"SY",2014,
"SZ",2014,3539.92
"TC",2014,
"TD",2014,1024.67
"TG",2014,630.05
"TH",2014,5969.94
"TJ",2014,1113.37
"TL",2014,1154.19
"TM",2014,8199.01
"TN",2014,4328.9
"TO",2014,4200.13
"TR",2014,10303.7
"TT",2014,19325.39
"TV",2014,3766.27
"TZ",2014,957.93
"UA",2014,3104.66
"UG",2014,734.74
"US",2014,54539.67
"UY",2014,16737.97
"UZ",2014,2036.69
"VC",2014,6656.12
"VE",2014,
"VG",2014,
"VI",2014,
"VN",2014,2052.32
"VU",2014,3147.96
"WS",2014,4172.22
"XK",2014,4073.82
"YE",2014,1650.97
"ZA",2014,6498.59
"ZM",2014,1726.99
"ZW",2014,931.2
"AD",2013,42804.2
"AE",2013,42986.66
"AF",2013,653.35
"AG",2013,13342.08
"AL",2013,4412.35
"AM",2013,3716.83
"AO",2013,5327.15
"AR",2013,13027.2
"AS",2013,
"AT",2013,50504.72
"AU",2013,67652.68
"AW",2013,
"AZ",2013,7811.62
"BA",2013,4748.04
"BB",2013,15473.1
"BD",2013,954.4
"BE",2013,46508.12
"BF",2013,698.34
"BG",2013,7674.86
"BH",2013,24113.52
"BI",2013,259.37
"BJ",2013,887.09
"BM",2013,85748.07
"BN",2013,43970.53
"BO",2013,2948.03
"BR",2013,12071.78
"BS",2013,22554.45
"BT",2013,2383.04
"BW",2013,6806.66
"BY",2013,7722.12
"BZ",2013,4723.59
"CA",2013,52266.18
"CD",2013,413.7
"CF",2013,322.37
"CG",2013,3205.46
"CH",2013,84658.89
"CI",2013,1445.91
"CL",2013,15764.76
"CM",2013,1331.2
"CN",2013,7077.77
"CO",2013,8030.69
"CR",2013,10547.21
"CU",2013,6789.85
"CV",2013,3648.94
"CW",2013,
"CY",2013,27907.97
"CZ",2013,19916.02
"DE",2013,45688.39
"DJ",2013,1682.95
"DK",2013,60361.74
"DM",2013,7061.28
"DO",2013,6026.99
"DZ",2013,5491.61
"EC",2013,6074.18
"EE",2013,19029.78
"EG",2013,3264.45
"ER",2013,
"ES",2013,29370.66
"ET",2013,503.9
"EU",2013,35440.33
"FI",2013,49638.08
"FJ",2013,4758.89
"FM",2013,3044.08
"FO",2013,54117.84
"FR",2013,42571.2
"GA",2013,10658.77
"GB",2013,42407.37
"GD",2013,7956.14
"GE",2013,4274.38
"GH",2013,1827.1
"GI",2013,
"GL",2013,42827.81
"GM",2013,484.11
"GN",2013,521.54
"GQ",2013,27528.66
"GR",2013,21874.82
"GT",2013,3432.02
"GU",2013,
"GW",2013,584.28
"GY",2013,3928.88
"HK",2013,38352.53
"HN",2013,2340.68
"HR",2013,13574.98
"HT",2013,810.31
"HU",2013,13613.6
"ID",2013,3631.67
"IE",2013,52034.77
"IL",2013,36393.67
"IM",2013,78119.06
"IN",2013,1456.2
"IQ",2013,6879.7
"IR",2013,6631.3
"IS",2013,47493.25
"IT",2013,35370.27
"JM",2013,5259.04
"JO",2013,4656.22
"JP",2013,38549.68
"KE",2013,1261.09
"KG",2013,1282.44
"KH",2013,1024.61
"KI",2013,1724.22
"KM",2013,823.02
"KN",2013,14514.72
"KP",2013,
"KR",2013,25997.88
"KW",2013,48463.15
"KY",2013,
"KZ",2013,13890.86
"LA",2013,1700.53
"LB",2013,8388.97
"LC",2013,7229.93
"LI",2013,172563.06
"LK",2013,3611.34
"LR",2013,453.34
"LS",2013,1199.87
"LT",2013,15692.01
"LU",2013,113726.64
"LV",2013,15033.15
"LY",2013,
"MA",2013,3141.73
"MC",2013,
"MD",2013,2243.98
"ME",2013,7186.81
"MF",2013,
"MG",2013,462.46
"MH",2013,3618.23
"MK",2013,5219.54
"ML",2013,772.25
"MM",2013,1134.93
"MN",2013,4400.61
"MO",2013,90746.11
"MP",2013,
"MR",2013,1457.84
"MT",2013,24056.61
"MU",2013,9637
"MV",2013,7112.34
"MW",2013,335.52
"MX",2013,10198.65
"MY",2013,10971.42
"MZ",2013,605.23
"NA",2013,5417.8
"NC",2013,
"NE",2013,417.67
"NG",2013,2979.84
"NI",2013,1829.02
"NL",2013,51574.49
"NO",2013,102910.44
"NP",2013,696.73
"NR",2013,10726.08
"NZ",2013,42928.1
"OM",2013,20204.93
"PA",2013,11786.63
"PE",2013,6580.98
"PF",2013,
"PG",2013,2108.83
"PH",2013,2786.01
"PK",2013,1276.09
"PL",2013,13780.55
"PR",2013,28703.73
"PS",2013,2992.2
"PT",2013,21618.74
"PW",2013,10932.64
"PY",2013,4479.96
"QA",2013,94574.26
"RO",2013,9585.27
"RS",2013,6353.83
"RU",2013,15552.05
"RW",2013,679
"SA",2013,24646.02
"SB",2013,1890
"SC",2013,15695.9
"SD",2013,1871.11
"SE",2013,60283.25
"SG",2013,55617.61
"SI",2013,23150.32
"SK",2013,18191.61
"SL",2013,796.32
"SM",2013,
"SN",2013,1041.17
"SO",2013,521.22
"SR",2013,9618.35
"SS",2013,1157.49
"ST",2013,1660.9
"SV",2013,3998.74
"SX",2013,
"SY",2013,
"SZ",2013,3686.88
"TC",2013,
"TD",2013,985.1
"TG",2013,588.99
"TH",2013,6225.05
"TJ",2013,1048.67
"TL",2013,1111.8
"TM",2013,7480.32
"TN",2013,4248.89
"TO",2013,4274.23
"TR",2013,10800.54
"TT",2013,19607.95
"TV",2013,3880.35
"TZ",2013,909.33
"UA",2013,4029.72
"UG",2013,683.34
"US",2013,52749.91
"UY",2013,16881.38
"UZ",2013,1907.55
"VC",2013,6596.79
"VE",2013,12265.03
"VG",2013,
"VI",2013,
"VN",2013,1907.56
"VU",2013,3167.06
"WS",2013,4179.6
"XK",2013,3890.3
"YE",2013,1582.85
"ZA",2013,6910.67
"ZM",2013,1839.52
"ZW",2013,905.5
"AD",2012,39666.04
"AE",2012,41712.4
"AF",2012,690.84
"AG",2012,13525.62
"AL",2012,4247.84
"AM",2012,3565.52
"AO",2012,5086.85
"AR",2012,13040.31
"AS",2012,
"AT",2012,48333.57
"AU",2012,67646.1
"AW",2012,
"AZ",2012,7393.77
"BA",2012,4494.64
"BB",2012,15385.12
"BD",2012,858.93
"BE",2012,44740.58
"BF",2012,673.06
"BG",2012,7378.03
"BH",2012,23057.77
"BI",2012,244.2
"BJ",2012,811.22
"BM",2012,85458.46
"BN",2012,46973.94
"BO",2012,2645.29
"BR",2012,12157.31
"BS",2012,22554.52
"BT",2012,2452.15
"BW",2012,6885.84
"BY",2012,6721.83
"BZ",2012,4674.29
"CA",2012,52495.29
"CD",2012,390.71
"CF",2012,472.82
"CG",2012,3191.16
"CH",2012,83164.39
"CI",2012,1281.38
"CL",2012,15253.33
"CM",2012,1222.19
"CN",2012,6337.88
"CO",2012,7885.06
"CR",2012,9985.31
"CU",2012,6448.16
"CV",2012,3497.69
"CW",2012,
"CY",2012,28951.16
"CZ",2012,19729.87
"DE",2012,44065.25
"DJ",2012,1586.78
"DK",2012,58125.36
"DM",2012,6778.34
"DO",2012,5968.83
"DZ",2012,5583.62
"EC",2012,5702.17
"EE",2012,17421.89
"EG",2012,3226.13
"ER",2012,
"ES",2012,28647.84
"ET",2012,469.79
"EU",2012,34197.1
"FI",2012,47415.56
"FJ",2012,4543.82
"FM",2012,3147.68
"FO",2012,48695.17
"FR",2012,40838.02
"GA",2012,10642.43
"GB",2012,41538.31
"GD",2012,7583.55
"GE",2012,4142.87
"GH",2012,1641.83
"GI",2012,
"GL",2012,41471.66
"GM",2012,504.99
"GN",2012,487.35
"GQ",2012,28937.3
"GR",2012,22242.68
"GT",2012,3278.63
"GU",2012,
"GW",2012,580.64
"GY",2012,3759.38
"HK",2012,36707.77
"HN",2012,2378.52
"HR",2012,13235.98
"HT",2012,766.87
"HU",2012,12834.32
"ID",2012,3700.52
"IE",2012,49231.36
"IL",2012,32569.6
"IM",2012,74999.21
"IN",2012,1447.45
"IQ",2012,6614.58
"IR",2012,7710.51
"IS",2012,44258.84
"IT",2012,34814.12
"JM",2012,5466.58
"JO",2012,4423.12
"JP",2012,46701.01
"KE",2012,1184.92
"KG",2012,1177.97
"KH",2012,946.48
"KI",2012,1763.7
"KM",2012,778.11
"KN",2012,13689.89
"KP",2012,
"KR",2012,24453.97
"KW",2012,50903.9
"KY",2012,
"KZ",2012,12387.19
"LA",2012,1445.42
"LB",2012,8773.93
"LC",2012,7180.14
"LI",2012,148297.39
"LK",2012,3350.69
"LR",2012,414.19
"LS",2012,1295.96
"LT",2012,14342.52
"LU",2012,105447.09
"LV",2012,13799.24
"LY",2012,
"MA",2012,2931.4
"MC",2012,
"MD",2012,2046.54
"ME",2012,6586.8
"MF",2012,
"MG",2012,444.96
"MH",2012,3513.96
"MK",2012,4709.51
"ML",2012,772.25
"MM",2012,1136.79
"MN",2012,4377.24
"MO",2012,77145.04
"MP",2012,
"MR",2012,1385
"MT",2012,22081.6
"MU",2012,9291.23
"MV",2012,6541.07
"MW",2012,380.92
"MX",2012,9720.56
"MY",2012,10834.66
"MZ",2012,564.81
"NA",2012,5679.88
"NC",2012,
"NE",2012,393.64
"NG",2012,2739.85
"NI",2012,1776.21
"NL",2012,49474.71
"NO",2012,101563.7
"NP",2012,698.41
"NR",2012,10299.83
"NZ",2012,40066.56
"OM",2012,21631.89
"PA",2012,10672.36
"PE",2012,6386.37
"PF",2012,
"PG",2012,2151.21
"PH",2012,2604.66
"PK",2012,1264.9
"PL",2012,13145.1
"PR",2012,27811.56
"PS",2012,2787.17
"PT",2012,20577.4
"PW",2012,10319.91
"PY",2012,3855.57
"QA",2012,92692.64
"RO",2012,8558.4
"RS",2012,5659.38
"RU",2012,15042.19
"RW",2012,667.41
"SA",2012,24883.19
"SB",2012,1866.71
"SC",2012,12845.17
"SD",2012,1806.45
"SE",2012,57134.08
"SG",2012,54451.21
"SI",2012,22486.47
"SK",2012,17274.64
"SL",2012,629.12
"SM",2012,
"SN",2012,1030.04
"SO",2012,
"SR",2012,9422.27
"SS",2012,944.28
"ST",2012,1415.03
"SV",2012,3921.72
"SX",2012,
"SY",2012,
"SZ",2012,3952.66
"TC",2012,
"TD",2012,972.68
"TG",2012,573.21
"TH",2012,5915.22
"TJ",2012,962.44
"TL",2012,1125.37
"TM",2012,6797.72
"TN",2012,4179.46
"TO",2012,4509.36
"TR",2012,10539.37
"TT",2012,19152.18
"TV",2012,4044.19
"TZ",2012,827.53
"UA",2012,3855.42
"UG",2012,664.01
"US",2012,51433.05
"UY",2012,15092.47
"UZ",2012,1740.47
"VC",2012,6337.77
"VE",2012,12771.6
"VG",2012,
"VI",2012,
"VN",2012,1754.55
"VU",2012,3158.42
"WS",2012,4257.31
"XK",2012,3600.89
"YE",2012,1422.72
"ZA",2012,7570.09
"ZM",2012,1724.76
"ZW",2012,850.83
"AD",2011,41627.46
"AE",2011,39901.22
"AF",2011,622.38
"AG",2011,12817.84
"AL",2011,4437.81
"AM",2011,3417.17
"AO",2011,4744.99
"AR",2011,12800.2
"AS",2011,
"AT",2011,51123.56
"AU",2011,62216.55
"AW",2011,25353.79
"AZ",2011,7189.69
"BA",2011,4860.78
"BB",2011,15534.17
"BD",2011,838.55
"BE",2011,47699.84
"BF",2011,667.17
"BG",2011,7813.8
"BH",2011,22033.91
"BI",2011,240.61
"BJ",2011,799.04
"BM",2011,85973.16
"BN",2011,46377.88
"BO",2011,2377.71
"BR",2011,13039.12
"BS",2011,21514.9
"BT",2011,2485.79
"BW",2011,7504.85
"BY",2011,6305.77
"BZ",2011,4522.86
"CA",2011,52083.83
"CD",2011,350.27
"CF",2011,488.36
"CG",2011,3453.22
"CH",2011,88002.61
"CI",2011,1231.87
"CL",2011,14582.17
"CM",2011,1258.92
"CN",2011,5633.8
"CO",2011,7227.77
"CR",2011,9186.57
"CU",2011,6092.61
"CV",2011,3766.11
"CW",2011,
"CY",2011,32233.84
"CZ",2011,21717.48
"DE",2011,45936.08
"DJ",2011,1472.01
"DK",2011,61304.06
"DM",2011,7016.45
"DO",2011,5759.04
"DZ",2011,5447.4
"EC",2011,5223.38
"EE",2011,17453.75
"EG",2011,2816.67
"ER",2011,544.46
"ES",2011,31832.24
"ET",2011,355.59
"EU",2011,36271.82
"FI",2011,50787.56
"FJ",2011,4351.91
"FM",2011,2998.64
"FO",2011,50910.43
"FR",2011,43807.48
"GA",2011,11530.15
"GB",2011,41243.12
"GD",2011,7410.76
"GE",2011,3725.06
"GH",2011,1587.19
"GI",2011,
"GL",2011,44010.33
"GM",2011,516.98
"GN",2011,447.79
"GQ",2011,28404.43
"GR",2011,25914.68
"GT",2011,3166.58
"GU",2011,
"GW",2011,660.59
"GY",2011,3408.73
"HK",2011,35142.49
"HN",2011,2307.72
"HR",2011,14542.18
"HT",2011,740.95
"HU",2011,14048.88
"ID",2011,3647.63
"IE",2011,52564.26
"IL",2011,33657.16
"IM",2011,71312.16
"IN",2011,1461.38
"IQ",2011,5828.76
"IR",2011,7874.48
"IS",2011,45970.89
"IT",2011,38332.3
"JM",2011,5348.64
"JO",2011,4266.08
"JP",2011,46229.97
"KE",2011,1012.88
"KG",2011,1123.88
"KH",2011,879.15
"KI",2011,1692.52
"KM",2011,818.86
"KN",2011,14212.35
"KP",2011,
"KR",2011,24155.83
"KW",2011,47551.38
"KY",2011,
"KZ",2011,11634.42
"LA",2011,1297.54
"LB",2011,8728.57
"LC",2011,7143.23
"LI",2011,157100.4
"LK",2011,3221.15
"LR",2011,378.81
"LS",2011,1375.2
"LT",2011,14367.21
"LU",2011,113239.56
"LV",2011,13798.21
"LY",2011,5517.78
"MA",2011,3066.5
"MC",2011,163351.65
