"di_id","year","value"
"AT",2015,1323510000
"AU",2015,3493610000
"BE",2015,1905140000
"CA",2015,4277230000
"CH",2015,3561500000
"CZ",2015,1.99e+08
"dac-countries-total",2015,131433570000
"DE",2015,17940210000
"DK",2015,2565570000
"ES",2015,1396740000
"EU",2015,13669600000
"FI",2015,1.288e+09
"FR",2015,9039300000
"GB",2015,18544860000
"GR",2015,238690000
"IE",2015,718370000
"IS",2015,39880000
"IT",2015,4003980000
"JP",2015,9202810000
"KR",2015,1915390000
"LU",2015,362880000
"NL",2015,5725510000
"NO",2015,4277660000
"NZ",2015,441760000
"PL",2015,440890000
"PT",2015,308030000
"SE",2015,7089300000
"SI",2015,63290000
"SK",2015,84910000
"US",2015,30985540000
"AT",2014,1046563713
"AU",2014,3624218248
"BE",2014,2054782607
"CA",2014,3660977144
"CH",2014,3315073262
"CZ",2014,180942970
"dac-countries-total",2014,123298782226
"DE",2014,14123034550
"DK",2014,2544672533
"ES",2014,1580087599
"EU",2014,13913596432
"FI",2014,1370307581
"FR",2014,8973522314
"GB",2014,18123723190
"GR",2014,203420996
"IE",2014,705208328
"IS",2014,35101268
"IT",2014,3367825181
"JP",2014,8483906507
"KR",2014,1764837870
"LU",2014,365849308
"NL",2014,4672753443
"NO",2014,3935929066
"NZ",2014,430558695
"PL",2014,378761795
"PT",2014,364592790
"SE",2014,5183989880
"SI",2014,51550387
"SK",2014,69567806
"US",2014,33430473829
"AT",2013,1008463651
"AU",2013,3755700590
"BE",2013,1942424989
"CA",2013,4055297308
"CH",2013,3029651030
"CZ",2013,173597573
"dac-countries-total",2013,121303882630
"DE",2013,12341820742
"DK",2013,2498554568
"ES",2013,1967696226
"EU",2013,13528782339
"FI",2013,1221364258
"FR",2013,9629927257
"GB",2013,17961040046
"GR",2013,191225199
"IE",2013,731456579
"IS",2013,35728282
"IT",2013,2904323745
"JP",2013,9616050652
"KR",2013,1744429159
"LU",2013,373883311
"NL",2013,4589798191
"NO",2013,4048399809
"NZ",2013,402054401
"PL",2013,410905274
"PT",2013,417198390
"SE",2013,4671971451
"SI",2013,52020523
"SK",2013,71747200
"US",2013,32114887638
"AT",2012,998399710
"AU",2012,3952893082
"BE",2012,2046377397
"CA",2012,4553099767
"CH",2012,2922951469
"CZ",2012,183104163
"dac-countries-total",2012,114936891165
"DE",2012,11830775305
"DK",2012,2405567990
"ES",2012,1772314794
"EU",2012,15591319313
"FI",2012,1190686770
"FR",2012,10634644519
"GB",2012,14051181581
"GR",2012,264320250
"IE",2012,730805966
"IS",2012,27891649
"IT",2012,2424131905
"JP",2012,7231751821
"KR",2012,1647198908
"LU",2012,367895364
"NL",2012,4883533121
"NO",2012,3502622818
"NZ",2012,410942652
"PL",2012,366943916
"PT",2012,524356216
"SE",2012,4410705730
"SI",2012,51379094
"SK",2012,69031632
"US",2012,31992745464
"AT",2011,945780075
"AU",2011,3643565527
"BE",2011,2341601151
"CA",2011,4419313562
"CH",2011,2759482615
"CZ",2011,191491350
"dac-countries-total",2011,119468826920
"DE",2011,12088221152
"DK",2011,2484528410
"ES",2011,3359217063
"EU",2011,14512064491
"FI",2011,1206989057
"FR",2011,10749178367
"GB",2011,14054402690
"GR",2011,317021665
"IE",2011,765783711
"IS",2011,26146063
"IT",2011,3590320348
"JP",2011,7476584279
"KR",2011,1356395545
"LU",2011,362829175
"NL",2011,5258065867
"NO",2011,3493080565
"NZ",2011,396444404
"PL",2011,339431509
"PT",2011,588377539
"SE",2011,4568557086
"SI",2011,51166445
"SK",2011,69773418
"US",2011,32914861915
"AT",2010,1100072941
"AU",2010,3284446998
"BE",2010,2682931021
"CA",2010,4544251817
"CH",2010,2449744545
"CZ",2010,187492105
"dac-countries-total",2010,120660076025
"DE",2010,11821259512
"DK",2010,2572667948
"ES",2010,5027500549
"EU",2010,11279135655
"FI",2010,1232463103
"FR",2010,11313874277
"GB",2010,14052046461
"GR",2010,400174548
"IE",2010,804089939
"IS",2010,31874999
"IT",2010,2649994226
"JP",2010,8054039309
"KR",2010,1274300210
"LU",2010,390598633
"NL",2010,5542521527
"NO",2010,3696194676
"NZ",2010,360700543
"PL",2010,323246576
"PT",2010,564615180
"SE",2010,4149923840
"SI",2010,50696638
"SK",2010,63768758
"US",2010,32176651453
"AT",2009,998583914
"AU",2009,2942894899
"BE",2009,2259754943
"CA",2009,3963672649
"CH",2009,2565442158
"CZ",2009,173460104
"dac-countries-total",2009,114473421608
"DE",2009,10543355038
"DK",2009,2471213311
"ES",2009,5302486051
"EU",2009,11511629087
"FI",2009,1138064758
"FR",2009,10616464994
"GB",2009,12381764872
"GR",2009,459370883
"IE",2009,839352628
"IS",2009,40680057
"IT",2009,2782108577
"JP",2009,7185582304
"KR",2009,1008041563
"LU",2009,394461572
"NL",2009,5377054342
"NO",2009,3798037252
"NZ",2009,386884747
"PL",2009,337959623
"PT",2009,427250345
"SE",2009,4458815225
"SI",2009,58039285
"SK",2009,62354498
"US",2009,31656822501
"AT",2008,1475170735
"AU",2008,2981621145
"BE",2008,2009600965
"CA",2008,4382676424
"CH",2008,2298620891
"CZ",2008,188761589
"dac-countries-total",2008,112814537571
"DE",2008,11987112850
"DK",2008,2395226557
"ES",2008,5349851073
"EU",2008,10910614257
"FI",2008,1011989966
"FR",2008,8880974145
"GB",2008,11121247703
"GR",2008,527345014
"IE",2008,1024145988
"IS",2008,45625224
"IT",2008,4036228784
"JP",2008,8033717385
"KR",2008,894110730
"LU",2008,387419279
"NL",2008,5666180786
"NO",2008,3212131464
"NZ",2008,396409880
"PL",2008,274111269
"PT",2008,504550584
"SE",2008,4156709538
"SI",2008,54967745
"SK",2008,75188234
"US",2008,29261866034
"AT",2007,1669714298
"AU",2007,2819689309
"BE",2007,1765842642
"CA",2007,3870860388
"CH",2007,2120114551
"CZ",2007,161738885
"dac-countries-total",2007,101228014133
"DE",2007,11195205153
"DK",2007,2400436425
"ES",2007,4310057193
"EU",2007,10325651516
"FI",2007,925103074
"FR",2007,8681032547
"GB",2007,8862471025
"GR",2007,412827015
"IE",2007,943242843
"IS",2007,35687201
"IT",2007,3561480295
"JP",2007,7233498052
"KR",2007,668803106
"LU",2007,381908551
"NL",2007,5446506233
"NO",2007,3393983264
"NZ",2007,355851552
"PL",2007,313065012
"PT",2007,410010500
"SE",2007,3985880025
"SI",2007,48468709
"SK",2007,64462411
"US",2007,24585890114
"AT",2006,1542834148
"AU",2006,2604802615
"BE",2006,1991341361
"CA",2006,3807872133
"CH",2006,2211703872
"CZ",2006,167625227
"dac-countries-total",2006,109543008738
"DE",2006,10540504770
"DK",2006,2345793359
"ES",2006,3602414177
"EU",2006,10150724221
"FI",2006,882110101
"FR",2006,10413626635
"GB",2006,12530021317
"GR",2006,394046368
"IE",2006,890001581
"IS",2006,34869528
"IT",2006,3649837619
"JP",2006,10246455892
"KR",2006,458515255
"LU",2006,327379520
"NL",2006,5313009208
"NO",2006,3019298114
"NZ",2006,339975313
"PL",2006,301462937
"PT",2006,387879652
"SE",2006,4074013152
"SI",2006,44750643
"SK",2006,64211420
"US",2006,27255580159
"AT",2005,1666357543
"AU",2005,2143723991
"BE",2005,2043356200
"CA",2005,4262896976
"CH",2005,2411447568
"CZ",2005,150489956
"dac-countries-total",2005,115092732314
"DE",2005,10317785683
"DK",2005,2280097269
"ES",2005,2993548762
"EU",2005,9570071367
"FI",2005,971280649
"FR",2005,10163089402
"GB",2005,11292604622
"GR",2005,373000542
"IE",2005,647318549
"IS",2005,22416220
"IT",2005,5249583860
"JP",2005,11297925376
"KR",2005,814464715
"LU",2005,311870949
"NL",2005,5159662780
"NO",2005,3128281640
"NZ",2005,339450881
"PL",2005,218659494
"PT",2005,384562332
"SE",2005,3571227983
"SI",2005,36396761
"SK",2005,71302242
"US",2005,33339504888
"AT",2004,736412701
"AU",2004,2016424664
"BE",2004,1557674617
"CA",2004,3267849062
"CH",2004,2111765874
"CZ",2004,129467930
"dac-countries-total",2004,87753910296
"DE",2004,7762369068
"DK",2004,2263367241
"ES",2004,2520552946
"EU",2004,9041565231
"FI",2004,738819428
"FR",2004,8752912098
"GB",2004,8462228973
"GR",2004,317762997
"IE",2004,559699277
"IS",2004,20203728
"IT",2004,2587377885
"JP",2004,7443862972
"KR",2004,517715644
"LU",2004,298247114
"NL",2004,4327056686
"NO",2004,2802328686
"NZ",2004,286274729
"PL",2004,145196507
"PT",2004,1087564574
"SE",2004,2866287551
"SK",2004,37645575
"US",2004,24282818573
"AT",2003,614183960
"AU",2003,1979029069
"BE",2003,2210867262
"CA",2003,2837260305
"CH",2003,1930085164
"CZ",2003,123309028
"dac-countries-total",2003,83071557361
"DE",2003,7768564957
"DK",2003,2176442433
"ES",2003,2318509742
"EU",2003,8352175720
"FI",2003,671823488
"FR",2003,8378387399
"GB",2003,7740628804
"GR",2003,406933611
"IE",2003,523770300
"IS",2003,18803198
"IT",2003,2882689119
"JP",2003,7834419824
"KR",2003,478770001
"LU",2003,276595740
"NL",2003,4561624538
"NO",2003,2896812089
"NZ",2003,263854728
"PL",2003,37274624
"PT",2003,379309595
"SE",2003,2795707276
"SK",2003,24272408
"US",2003,20667652719
"AT",2002,767561055
"AU",2002,1983888213
"BE",2002,1562599957
"CA",2002,3246724444
"CH",2002,1630028105
"CZ",2002,72725257
"dac-countries-total",2002,79559308823
"DE",2002,7396597531
"DK",2002,2491071979
"ES",2002,2519927655
"EU",2002,7772453605
"FI",2002,668082202
"FR",2002,7737083518
"GB",2002,6811761131
"GR",2002,384127928
"IE",2002,512250913
"IS",2002,16153683
"IT",2002,3418309690
"JP",2002,8703368118
"KR",2002,396203858
"LU",2002,258554527
"NL",2002,4690441960
"NO",2002,2791036730
"NZ",2002,247057846
"PL",2002,20713036
"PT",2002,474953108
"SE",2002,2866752183
"SK",2002,13968255
"US",2002,17167643473
"AT",2001,995720282
"AU",2001,1888519243
"BE",2001,1354268311
"CA",2001,2477615702
"CH",2001,1701717332
"CZ",2001,50572249
"dac-countries-total",2001,74170106710
"DE",2001,7390253546
"DK",2001,2676211276
"ES",2001,2801224021
