"di_id","year","value"
"AF",2015,4174080000
"africa",2015,2369900000
"AG",2015,2730000
"AL",2015,326810000
"AM",2015,370070000
"america",2015,1356570000
"AO",2015,452900000
"AR",2015,136760000
"asia",2015,967100000
"AZ",2015,150810000
"BA",2015,487660000
"BD",2015,3175220000
"BF",2015,1064470000
"BI",2015,396920000
"bilateral-unspecified",2015,37043180000
"BJ",2015,459260000
"BO",2015,837600000
"BR",2015,1174070000
"BT",2015,106820000
"BW",2015,80710000
"BY",2015,103310000
"BZ",2015,32880000
"CD",2015,2715280000
"central-asia",2015,138720000
"CF",2015,503820000
"CG",2015,129850000
"CI",2015,987470000
"CK",2015,25230000
"CL",2015,82320000
"CM",2015,725660000
"CN",2015,1476970000
"CO",2015,1411220000
"CR",2015,133860000
"CU",2015,202620000
"CV",2015,173880000
"DJ",2015,161830000
"DM",2015,21200000
"DO",2015,345150000
"DZ",2015,191220000
"east-asia",2015,317060000
"EC",2015,378260000
"EG",2015,1009130000
"ER",2015,59250000
"ET",2015,3338870000
"europe",2015,1010390000
"ex-yugoslavia",2015,6410000
"FJ",2015,100130000
"FM",2015,83050000
"GA",2015,116140000
"GD",2015,32980000
"GE",2015,551930000
"GH",2015,1877700000
"GM",2015,107410000
"GN",2015,588520000
"GQ",2015,10970000
"GT",2015,452250000
"GW",2015,98950000
"GY",2015,60470000
"HN",2015,595670000
"HT",2015,1048560000
"ID",2015,2025880000
"IN",2015,5324120000
"IQ",2015,1387010000
"IR",2015,119880000
"JM",2015,102470000
"JO",2015,2036500000
"KE",2015,2757820000
"KG",2015,404170000
"KH",2015,752660000
"KI",2015,61840000
"KM",2015,68140000
"KP",2015,69950000
"KZ",2015,104460000
"LA",2015,494560000
"LB",2015,1117830000
"LC",2015,22830000
"LK",2015,809940000
"LR",2015,1134660000
"LS",2015,94400000
"LY",2015,94120000
"MA",2015,1677550000
"MD",2015,347370000
"ME",2015,120680000
"MG",2015,728300000
"MH",2015,56920000
"middle-east",2015,575200000
"MK",2015,259390000
"ML",2015,1263930000
"MM",2015,1199010000
"MN",2015,286560000
"MR",2015,320770000
"MS",2015,53080000
"MU",2015,119250000
"MV",2015,37420000
"MW",2015,1100290000
"MX",2015,493760000
"MY",2015,123520000
"MZ",2015,1944180000
"NA",2015,179660000
"NE",2015,888110000
"NG",2015,2511870000
"NI",2015,508250000
"north-central-america",2015,388450000
"north-of-sahara",2015,330100000
"NP",2015,1352300000
"NR",2015,28950000
"NU",2015,19530000
"oceania",2015,228180000
"PA",2015,30220000
"PE",2015,519850000
"PG",2015,627620000
"PH",2015,1198700000
"PK",2015,4228620000
"PS",2015,1807800000
"PW",2015,9440000
"PY",2015,125510000
"RS",2015,686960000
"RW",2015,1101670000
"SB",2015,192820000
"SC",2015,9530000
"SD",2015,848790000
"SH",2015,93880000
"SL",2015,1006950000
"SN",2015,960390000
"SO",2015,923380000
"south-america",2015,322470000
"south-asia",2015,104630000
"south-central-asia",2015,163040000
"south-of-sahara",2015,2624330000
"SR",2015,16810000
"SS",2015,1692270000
"ST",2015,53320000
"SV",2015,147490000
"SY",2015,2126260000
"SZ",2015,105190000
"TD",2015,1173460000
"TG",2015,218910000
"TH",2015,325450000
"TJ",2015,437740000
"TK",2015,8730000
"TL",2015,212300000
"TM",2015,21900000
"TN",2015,866030000
"TO",2015,71010000
"TR",2015,3192610000
"TV",2015,47900000
"TZ",2015,2699820000
"UA",2015,1453230000
"UG",2015,1689290000
"UY",2015,45980000
"UZ",2015,493020000
"VC",2015,18430000
"VE",2015,40920000
"VN",2015,3882890000
"VU",2015,183520000
"west-indies",2015,162580000
"WF",2015,106450000
"WS",2015,102070000
"XK",2015,428730000
"YE",2015,752600000
"ZA",2015,1544380000
"ZM",2015,882950000
"ZW",2015,814860000
"AF",2014,4850830000
"africa",2014,2655530000
"AG",2014,3130000
"AL",2014,344970000
"AM",2014,311220000
"america",2014,1456170000
"AO",2014,295710000
"AR",2014,80750000
"asia",2014,1168960000
"AZ",2014,278920000
"BA",2014,698580000
"BD",2014,3194740000
"BF",2014,1180450000
"BI",2014,542670000
"bilateral-unspecified",2014,32793450000
"BJ",2014,626540000
"BO",2014,719890000
"BR",2014,1134680000
"BT",2014,149810000
"BW",2014,116270000
"BY",2014,118540000
"BZ",2014,42570000
"CD",2014,2486880000
"central-asia",2014,210390000
"CF",2014,621080000
"CG",2014,139640000
"CI",2014,1223500000
"CK",2014,27930000
"CL",2014,265750000
"CM",2014,939680000
"CN",2014,1429330000
"CO",2014,1285790000
"CR",2014,85810000
"CU",2014,99300000
"CV",2014,256240000
"DJ",2014,165900000
"DM",2014,24170000
"DO",2014,230750000
"DZ",2014,246460000
"east-asia",2014,288650000
"EC",2014,231780000
"EG",2014,1287790000
"ER",2014,86130000
"ET",2014,3667900000
"europe",2014,931700000
"ex-yugoslavia",2014,8520000
"FJ",2014,94360000
"FM",2014,119960000
"GA",2014,129420000
"GD",2014,47370000
"GE",2014,680150000
"GH",2014,1194220000
"GM",2014,111590000
"GN",2014,590270000
"GQ",2014,9590000
"GT",2014,326420000
"GW",2014,114050000
"GY",2014,183380000
"HN",2014,679530000
"HT",2014,1089070000
"ID",2014,2119690000
"IN",2014,5224470000
"IQ",2014,1322370000
"IR",2014,131500000
"JM",2014,151100000
"JO",2014,2090670000
"KE",2014,2980480000
"KG",2014,396420000
"KH",2014,872630000
"KI",2014,80180000
"KM",2014,75250000
"KP",2014,86550000
"KZ",2014,96060000
"LA",2014,497330000
"LB",2014,921090000
"LC",2014,27140000
"LK",2014,957540000
"LR",2014,760230000
"LS",2014,123610000
"LY",2014,147390000
"MA",2014,2195570000
"MD",2014,490970000
"ME",2014,145910000
"MG",2014,640850000
"MH",2014,57750000
"middle-east",2014,646740000
"MK",2014,294860000
"ML",2014,1300010000
"MM",2014,2129920000
"MN",2014,349350000
"MR",2014,296680000
"MS",2014,40240000
"MU",2014,118290000
"MV",2014,34230000
"MW",2014,1024390000
"MX",2014,948610000
"MY",2014,142880000
"MZ",2014,2214110000
"NA",2014,272550000
"NE",2014,954560000
"NG",2014,2622160000
"NI",2014,468940000
"north-central-america",2014,482740000
"north-of-sahara",2014,284440000
"NP",2014,1050190000
"NR",2014,22490000
"NU",2014,13550000
"oceania",2014,245450000
"PA",2014,41810000
"PE",2014,523570000
"PG",2014,620890000
"PH",2014,1546820000
"PK",2014,4253350000
"PS",2014,2301130000
"PW",2014,23410000
"PY",2014,138560000
"RS",2014,716870000
"RW",2014,1055440000
"SB",2014,204980000
"SC",2014,14430000
"SD",2014,931500000
"SH",2014,131350000
"SL",2014,935180000
"SN",2014,1192800000
"SO",2014,1012550000
"south-america",2014,271760000
"south-asia",2014,85060000
"south-central-asia",2014,204070000
"south-of-sahara",2014,3549680000
"SR",2014,14490000
"SS",2014,1961250000
"ST",2014,44280000
"SV",2014,158170000
"SY",2014,1850660000
"SZ",2014,97110000
"TD",2014,451070000
"TG",2014,242240000
"TH",2014,631280000
"TJ",2014,365010000
"TK",2014,18700000
"TL",2014,251020000
"TM",2014,26100000
"TN",2014,1054010000
"TO",2014,83240000
"TR",2014,4370760000
"TV",2014,32910000
"TZ",2014,2705220000
"UA",2014,1399880000
"UG",2014,1747340000
"UY",2014,97980000
"UZ",2014,373590000
"VC",2014,14310000
"VE",2014,43030000
"VN",2014,4938200000
"VU",2014,103030000
"west-indies",2014,167820000
"WF",2014,99880000
"WS",2014,93900000
"XK",2014,564450000
"YE",2014,1231760000
"ZA",2014,1318680000
"ZM",2014,1058550000
"ZW",2014,765710000
"AF",2013,5026070000
"africa",2013,1947530000
"AG",2013,2630000
"AI",2013,7900000
"AL",2013,293370000
"AM",2013,326840000
"america",2013,1737220000
"AO",2013,343750000
"AR",2013,85060000
"asia",2013,1081180000
"AZ",2013,286500000
"BA",2013,583370000
"BD",2013,3428360000
"BF",2013,1100680000
"BI",2013,579260000
"bilateral-unspecified",2013,29623090000
"BJ",2013,680840000
"BO",2013,732920000
"BR",2013,1391020000
"BT",2013,143700000
"BW",2013,126440000
"BY",2013,105220000
"BZ",2013,55590000
"CD",2013,2624760000
"central-asia",2013,220940000
"CF",2013,210760000
