"di_id","year","value"
"AD",2015,
"AE",2015,370296255956
"AF",2015,19331286549
"AG",2015,1259259259
"AL",2015,11398392444
"AM",2015,10529182498
"AO",2015,102626929545
"AR",2015,583168571071
"AS",2015,
"AT",2015,376950249529
"AU",2015,1339140527498
"AW",2015,
"AZ",2015,53047140347
"BA",2015,16191716215
"BB",2015,4385250000
"BD",2015,195078665828
"BE",2015,455085726960
"BF",2015,10678201939
"BG",2015,50199117547
"BH",2015,31125851064
"BI",2015,3097324740
"BJ",2015,8290986804
"BM",2015,
"BN",2015,12930394938
"BO",2015,32997684515
"BR",2015,1774724818900
"BS",2015,8853519100
"BT",2015,2057947621
"BW",2015,14389717321
"BY",2015,54608962635
"BZ",2015,1752861128
"CA",2015,1550536520142
"CD",2015,35237742278
"CF",2015,1583776760
"CG",2015,8553154506
"CH",2015,670789928810
"CI",2015,31759248868
"CL",2015,240796388429
"CM",2015,28415950981
"CN",2015,11007720594139
"CO",2015,292080155633
"CR",2015,54136834091
"CU",2015,
"CV",2015,1603239233
"CW",2015,
"CY",2015,19559942331
"CZ",2015,185156359571
"DE",2015,3363446822668
"DJ",2015,1.727e+09
"DK",2015,295091333721
"DM",2015,517218963
"DO",2015,68102618092
"DZ",2015,166838617797
"EC",2015,100176808000
"EE",2015,22459443274
"EG",2015,330778550717
"ER",2015,
"ES",2015,1199057336143
"ET",2015,61539711687
"EU",2015,16311897169595
"FI",2015,231949650660
"FJ",2015,4425503075
"FM",2015,314971100
"FO",2015,
"FR",2015,2418835532882
"GA",2015,14262032471
"GB",2015,2858003087966
"GD",2015,984074074
"GE",2015,13965385802
"GH",2015,37543361204
"GI",2015,
"GL",2015,
"GM",2015,938794719
"GN",2015,6699203543
"GQ",2015,12202323684
"GR",2015,194851319175
"GT",2015,63794152886
"GU",2015,
"GW",2015,1056776883
"GY",2015,3166029056
"HK",2015,309234500374
"HN",2015,20420967149
"HR",2015,48732003674
"HT",2015,8765329890
"HU",2015,121715203208
"ID",2015,861933968740
"IE",2015,283703217034
"IL",2015,299415714727
"IM",2015,
"IN",2015,2095398349096
"IQ",2015,180068537409
"IR",2015,
"IS",2015,16598494831
"IT",2015,1821496964401
"JM",2015,14262190323
"JO",2015,37517410282
"JP",2015,4123257609615
"KE",2015,63398041540
"KG",2015,6571853849
"KH",2015,18049954289
"KI",2015,160121929
"KM",2015,565689765
"KN",2015,876478556
"KP",2015,
"KR",2015,1377873107856
"KW",2015,114041209704
"KY",2015,
"KZ",2015,184388432149
"LA",2015,12369080043
"LB",2015,47084703151
"LC",2015,1431135704
"LI",2015,
"LK",2015,82316172384
"LR",2015,2.053e+09
"LS",2015,2278037786
"LT",2015,41170728956
"LU",2015,57793612066
"LV",2015,27002832428
"LY",2015,
"MA",2015,100593283697
"MC",2015,
"MD",2015,6568288862
"ME",2015,3987061628
"MF",2015,
"MG",2015,9738652322
"MH",2015,179432574
"MK",2015,10086021261
"ML",2015,12746688962
"MM",2015,62600906116
"MN",2015,11741338841
"MO",2015,46177532874
"MP",2015,
"MR",2015,
"MT",2015,9746478873
"MU",2015,11681761261
"MV",2015,3435244659
"MW",2015,6403820949
"MX",2015,1143793184190
"MY",2015,296283190373
"MZ",2015,14807075727
"NA",2015,11491507356
"NC",2015,
"NE",2015,7142951342
"NG",2015,481066152870
"NI",2015,12692562187
"NL",2015,750283908173
"NO",2015,386578443733
"NP",2015,21194888048
"NR",2015,100457158
"NZ",2015,173754075211
"OM",2015,69830949285
"PA",2015,52132289747
"PE",2015,189111139010
"PF",2015,
"PG",2015,
"PH",2015,292451392607
"PK",2015,271049886673
"PL",2015,477066454437
"PR",2015,
"PS",2015,12677399995
"PT",2015,198923264944
"PW",2015,287400000
"PY",2015,27093938619
"QA",2015,164641483516
"RO",2015,177954489852
"RS",2015,37160332465
"RU",2015,1331207745853
"RW",2015,8095980014
"SA",2015,646001866667
"SB",2015,1129164719
"SC",2015,1437722206
"SD",2015,97156119150
"SE",2015,495623697305
"SG",2015,292739307536
"SI",2015,42774769768
"SK",2015,87263622047
"SL",2015,4214779785
"SM",2015,
"SN",2015,13609989582
"SO",2015,5.925e+09
"SR",2015,5150291217
"SS",2015,9015221096
"ST",2015,317696179
"SV",2015,25850200000
"SX",2015,
"SY",2015,
"SZ",2015,4118488059
"TC",2015,
"TD",2015,10888798114
"TG",2015,4087903913
"TH",2015,395168025882
"TJ",2015,7853450374
"TL",2015,1441718600
"TM",2015,35854571429
"TN",2015,43015089723
"TO",2015,435142409
"TR",2015,717879788567
"TT",2015,23559287484
"TV",2015,32673278
"TZ",2015,45628247290
"UA",2015,90615023324
"UG",2015,27529249701
"US",2015,1.8036648e+13
"UY",2015,53442697569
"UZ",2015,66732736498
"VC",2015,737683556
"VE",2015,
"VG",2015,
"VI",2015,
"VN",2015,193599379095
"VU",2015,742432131
"WS",2015,761037916
"XK",2015,6400687590
"YE",2015,37733919936
"ZA",2015,314571945857
"ZM",2015,21154394546
"ZW",2015,14419185900
"AD",2014,
"AE",2014,401958066712
"AF",2014,20050189882
"AG",2014,1220976000
"AL",2014,13219857459
"AM",2014,11609512940
"AO",2014,126776874217
"AR",2014,529726189461
"AS",2014,
"AT",2014,438376178526
"AU",2014,1454675479666
"AW",2014,
"AZ",2014,75198010965
"BA",2014,18523988467
"BB",2014,4352734313
"BD",2014,172885454931
"BE",2014,531761915065
"BF",2014,12257141798
"BG",2014,56732006512
"BH",2014,33387712766
"BI",2014,3093647227
"BJ",2014,9707432016
"BM",2014,
"BN",2014,17123125493
"BO",2014,32996237337
"BR",2014,2417046323842
"BS",2014,8617738100
"BT",2014,1958819915
"BW",2014,15880203581
"BY",2014,76103961203
"BZ",2014,1717861730
"CA",2014,1783775590896
"CD",2014,32782281736
"CF",2014,1702898940
"CG",2014,14177437627
"CH",2014,702705544909
"CI",2014,34217693110
"CL",2014,258733363812
"CM",2014,32050817633
"CN",2014,10482371325325
"CO",2014,378416020534
"CR",2014,50167623290
"CU",2014,
"CV",2014,1881496592
"CW",2014,
"CY",2014,23308212817
"CZ",2014,207818330724
"DE",2014,3879276587199
"DJ",2014,1.588e+09
"DK",2014,346119472128
"DM",2014,528178704
"DO",2014,65231032303
"DZ",2014,213518488688
"EC",2014,102292260000
"EE",2014,26213936937
"EG",2014,301498960052
"ER",2014,
"ES",2014,1381342101736
"ET",2014,55612228234
"EU",2014,18573805333298
"FI",2014,272463347978
"FJ",2014,4469810124
"FM",2014,318072000
"FO",2014,
"FR",2014,2839162443235
"GA",2014,18179717776
"GB",2014,2998833559196
"GD",2014,911481481
"GE",2014,16509305828
"GH",2014,38616536132
"GI",2014,
"GL",2014,2441226080
"GM",2014,849122625
"GN",2014,6624068016
"GQ",2014,21461989483
"GR",2014,236079774688
"GT",2014,58722087392
"GU",2014,
"GW",2014,1109007406
"GY",2014,3077086276
"HK",2014,291228511368
"HN",2014,19380958759
"HR",2014,57136241867
"HT",2014,8791599111
"HU",2014,139294565101
"ID",2014,890487074596
"IE",2014,256271350219
"IL",2014,308769389866
"IM",2014,7428280402
"IN",2014,2042438591344
"IQ",2014,228730703259
"IR",2014,425326068423
"IS",2014,17036097482
"IT",2014,2149814265578
"JM",2014,13897561173
"JO",2014,35826925775
"JP",2014,4596156556722
"KE",2014,61395415492
"KG",2014,7468096567
"KH",2014,16777820333
"KI",2014,186066973
"KM",2014,647720707
"KN",2014,847778185
"KP",2014,
"KR",2014,1411333926201
"KW",2014,162631763879
"KY",2014,
"KZ",2014,221415572820
"LA",2014,11739027121
"LB",2014,45730945274
"LC",2014,1386188630
"LI",2014,6663501419
"LK",2014,80025305462
"LR",2014,2.013e+09
"LS",2014,2538831766
"LT",2014,48353937110
"LU",2014,64873963098
"LV",2014,31322649595
"LY",2014,
"MA",2014,109881398475
"MC",2014,
"MD",2014,7983271111
"ME",2014,4587740464
