"di_id","year","value"
"AD",2015,14.89
"AE",2015,14.46
"AF",2015,73.3
"AG",2015,76.23
"AL",2015,42.59
"AM",2015,37.33
"AO",2015,55.95
"AR",2015,8.25
"AS",2015,12.8
"AT",2015,34.03
"AU",2015,10.58
"AW",2015,58.47
"AZ",2015,45.38
"BA",2015,60.23
"BB",2015,68.53
"BD",2015,65.72
"BE",2015,2.14
"BF",2015,70.14
"BG",2015,26.05
"BH",2015,11.23
"BI",2015,87.94
"BJ",2015,56.05
"BM",2015,0
"BN",2015,22.8
"BO",2015,31.49
"BR",2015,14.31
"BS",2015,17.13
"BT",2015,61.36
"BW",2015,42.56
"BY",2015,23.33
"BZ",2015,56.03
"CA",2015,18.17
"CD",2015,57.51
"CF",2015,59.96
"CG",2015,34.62
"CH",2015,26.09
"CI",2015,45.82
"CL",2015,10.47
"CM",2015,45.62
"CN",2015,44.39
"CO",2015,23.56
"CR",2015,23.18
"CU",2015,22.93
"CV",2015,34.47
"CW",2015,10.67
"CY",2015,33.08
"CZ",2015,27.01
"DE",2015,24.7
"DJ",2015,22.66
"DK",2015,12.32
"DM",2015,30.46
"DO",2015,21.02
"DZ",2015,29.27
"EC",2015,36.26
"EE",2015,32.46
"EG",2015,56.87
"ER",2015,
"ES",2015,20.42
"ET",2015,80.53
"EU",2015,25.2
"FI",2015,15.78
"FJ",2015,46.27
"FM",2015,77.58
"FO",2015,58.04
"FR",2015,20.48
"GA",2015,12.84
"GB",2015,17.41
"GD",2015,64.41
"GE",2015,46.36
"GH",2015,45.96
"GI",2015,0
"GL",2015,13.56
"GM",2015,40.37
"GN",2015,62.84
"GQ",2015,60.08
"GR",2015,21.99
"GT",2015,48.43
"GU",2015,5.48
"GW",2015,50.67
"GY",2015,71.45
"HK",2015,0
"HN",2015,45.27
"HR",2015,41.04
"HT",2015,41.36
"HU",2015,28.77
"ID",2015,46.26
"IE",2015,36.76
"IL",2015,7.86
"IM",2015,47.8
"IN",2015,67.25
"IQ",2015,30.53
"IR",2015,26.63
"IS",2015,5.86
"IT",2015,31.04
"JM",2015,45.21
"JO",2015,16.32
"JP",2015,6.5
"KE",2015,74.38
"KG",2015,64.29
"KH",2015,79.28
"KI",2015,55.7
"KM",2015,71.7
"KN",2015,67.95
"KP",2015,39.13
"KR",2015,17.53
"KW",2015,1.66
"KY",2015,0
"KZ",2015,46.75
"LA",2015,61.39
"LB",2015,12.21
"LC",2015,81.5
"LI",2015,85.71
"LK",2015,81.64
"LR",2015,50.3
"LS",2015,72.69
"LT",2015,33.49
"LU",2015,9.84
"LV",2015,32.62
"LY",2015,21.45
"MA",2015,39.81
"MC",2015,0
"MD",2015,55.01
"ME",2015,35.97
"MF",2015,
"MG",2015,64.9
"MH",2015,27.32
"MK",2015,42.9
"ML",2015,60.08
"MM",2015,65.9
"MN",2015,27.96
"MO",2015,0
"MP",2015,10.76
"MR",2015,40.14
"MT",2015,4.59
"MU",2015,60.33
"MV",2015,54.46
"MW",2015,83.73
"MX",2015,20.75
"MY",2015,25.3
"MZ",2015,67.79
"NA",2015,53.34
"NC",2015,29.79
"NE",2015,81.27
"NG",2015,52.22
"NI",2015,41.22
"NL",2015,9.5
"NO",2015,19.53
"NP",2015,81.39
"NR",2015,0
"NZ",2015,13.72
"OM",2015,22.36
"PA",2015,33.41
"PE",2015,21.39
"PF",2015,44.12
"PG",2015,87
"PH",2015,55.63
"PK",2015,61.24
"PL",2015,39.46
"PR",2015,6.4
"PS",2015,24.75
"PT",2015,36.53
"PW",2015,12.93
"PY",2015,40.33
"QA",2015,0.76
"RO",2015,45.44
"RS",2015,44.45
"RU",2015,25.99
"RW",2015,71.19
"SA",2015,16.87
"SB",2015,77.67
"SC",2015,46.11
"SD",2015,66.19
"SE",2015,14.19
"SG",2015,0
"SI",2015,50.35
"SK",2015,46.4
"SL",2015,60.06
"SM",2015,5.81
"SN",2015,56.28
"SO",2015,60.45
"SR",2015,33.96
"SS",2015,81.2
"ST",2015,34.91
"SV",2015,33.27
"SX",2015,0
"SY",2015,42.34
"SZ",2015,78.69
"TC",2015,7.81
"TD",2015,77.53
"TG",2015,60.04
"TH",2015,49.63
"TJ",2015,73.22
"TL",2015,67.23
"TM",2015,49.96
"TN",2015,33.16
"TO",2015,76.29
"TR",2015,26.6
"TT",2015,91.56
"TV",2015,40.28
"TZ",2015,68.39
"UA",2015,30.31
"UG",2015,83.9
"US",2015,18.38
"UY",2015,4.69
"UZ",2015,63.64
"VC",2015,49.45
"VE",2015,11.01
"VG",2015,53.81
"VI",2015,4.67
"VN",2015,66.41
"VU",2015,73.87
"WS",2015,80.9
"XK",2015,
"YE",2015,65.39
"ZA",2015,35.2
"ZM",2015,59.08
"ZW",2015,67.62
"AD",2014,14.37
"AE",2014,14.73
"AF",2014,73.72
"AG",2014,75.81
"AL",2014,43.59
"AM",2014,37.19
"AO",2014,56.73
"AR",2014,8.4
"AS",2014,12.74
"AT",2014,34.08
"AU",2014,10.71
"AW",2014,58.22
"AZ",2014,45.65
"BA",2014,60.38
"BB",2014,68.45
"BD",2014,66.48
"BE",2014,2.18
"BF",2014,70.98
"BG",2014,26.37
"BH",2014,11.28
"BI",2014,88.24
"BJ",2014,56.49
"BM",2014,0
"BN",2014,23.11
"BO",2014,31.89
"BR",2014,14.57
"BS",2014,17.2
"BT",2014,62.1
"BW",2014,42.81
"BY",2014,23.72
"BZ",2014,55.88
"CA",2014,18.35
"CD",2014,58.02
"CF",2014,60.24
"CG",2014,35.04
"CH",2014,26.16
"CI",2014,46.52
"CL",2014,10.64
"CM",2014,46.18
"CN",2014,45.59
"CO",2014,23.84
"CR",2014,24.09
"CU",2014,23.03
"CV",2014,35.16
"CW",2014,10.57
"CY",2014,32.98
"CZ",2014,26.98
"DE",2014,24.91
"DJ",2014,22.74
"DK",2014,12.5
"DM",2014,30.74
"DO",2014,21.94
"DZ",2014,29.87
"EC",2014,36.48
"EE",2014,32.38
"EG",2014,56.93
"ER",2014,
"ES",2014,20.65
"ET",2014,80.97
"EU",2014,25.42
"FI",2014,15.91
"FJ",2014,46.65
"FM",2014,77.62
"FO",2014,58.26
"FR",2014,20.71
"GA",2014,13.08
"GB",2014,17.66
"GD",2014,64.42
"GE",2014,46.53
"GH",2014,46.61
"GI",2014,0
"GL",2014,13.96
"GM",2014,40.99
"GN",2014,63.32
"GQ",2014,60.24
"GR",2014,22.32
"GT",2014,48.89
"GU",2014,5.56
"GW",2014,51.45
"GY",2014,71.54
"HK",2014,0
"HN",2014,45.86
"HR",2014,41.34
"HT",2014,42.56
"HU",2014,29.23
"ID",2014,47
"IE",2014,37.05
"IL",2014,7.92
"IM",2014,47.86
"IN",2014,67.63
"IQ",2014,30.64
"IR",2014,27.15
"IS",2014,5.96
"IT",2014,31.18
"JM",2014,45.44
"JO",2014,16.55
"JP",2014,6.98
"KE",2014,74.8
"KG",2014,64.42
"KH",2014,79.49
"KI",2014,55.83
"KM",2014,71.81
"KN",2014,68.04
"KP",2014,39.29
"KR",2014,17.64
"KW",2014,1.67
"KY",2014,0
"KZ",2014,46.71
"LA",2014,62.45
"LB",2014,12.33
"LC",2014,81.52
"LI",2014,85.7
"LK",2014,81.68
"LR",2014,50.69
"LS",2014,73.21
"LT",2014,33.48
"LU",2014,10.13
"LV",2014,32.58
"LY",2014,21.64
"MA",2014,40.3
"MC",2014,0
"MD",2014,55.08
"ME",2014,36.17
"MF",2014,
"MG",2014,65.53
"MH",2014,27.58
"MK",2014,42.97
"ML",2014,60.86
"MM",2014,66.45
"MN",2014,28.78
"MO",2014,0
"MP",2014,10.73
"MR",2014,40.75
"MT",2014,4.72
"MU",2014,60.19
"MV",2014,55.51
"MW",2014,83.9
"MX",2014,21.03
"MY",2014,25.99
"MZ",2014,68.07
"NA",2014,54.32
"NC",2014,30.34
"NE",2014,81.53
"NG",2014,53.06
"NI",2014,41.54
"NL",2014,10.09
"NO",2014,19.79
"NP",2014,81.76
"NR",2014,0
"NZ",2014,13.75
"OM",2014,22.82
"PA",2014,33.71
"PE",2014,21.72
"PF",2014,44.02
"PG",2014,87.02
"PH",2014,55.51
"PK",2014,61.7
"PL",2014,39.43
"PR",2014,6.36
"PS",2014,24.97
"PT",2014,37.09
"PW",2014,13.55
"PY",2014,40.58
"QA",2014,0.84
"RO",2014,45.61
"RS",2014,44.55
"RU",2014,26.08
"RW",2014,72.16
"SA",2014,17.07
"SB",2014,78.12
"SC",2014,46.44
"SD",2014,66.38
"SE",2014,14.34
"SG",2014,0
"SI",2014,50.31
"SK",2014,46.24
"SL",2014,60.42
"SM",2014,5.83
"SN",2014,56.61
"SO",2014,60.92
"SR",2014,33.92
"SS",2014,81.41
"ST",2014,35.49
"SV",2014,33.75
"SX",2014,0
"SY",2014,42.75
"SZ",2014,78.69
"TC",2014,8.15
"TD",2014,77.66
"TG",2014,60.53
"TH",2014,50.83
"TJ",2014,73.31
"TL",2014,67.87
"TM",2014,50.31
"TN",2014,33.36
"TO",2014,76.37
"TR",2014,27.11
"TT",2014,91.45
"TV",2014,41.22
"TZ",2014,69.1
"UA",2014,30.52
"UG",2014,84.23
"US",2014,18.55
"UY",2014,4.85
"UZ",2014,63.72
"VC",2014,49.8
"VE",2014,11.06
"VG",2014,54.13
"VI",2014,4.8
"VN",2014,67.05
"VU",2014,74.18
"WS",2014,80.74
"XK",2014,
"YE",2014,65.97
"ZA",2014,35.7
"ZM",2014,59.53
"ZW",2014,67.5
"AD",2013,13.84
"AE",2013,15.02
"AF",2013,74.13
"AG",2013,75.36
"AL",2013,44.62
"AM",2013,37.03
"AO",2013,57.51
"AR",2013,8.55
"AS",2013,12.67
"AT",2013,34.12
"AU",2013,10.85
"AW",2013,57.94
"AZ",2013,45.9
"BA",2013,60.51
"BB",2013,68.35
"BD",2013,67.25
"BE",2013,2.22
"BF",2013,71.81
"BG",2013,26.7
"BH",2013,11.33
"BI",2013,88.53
"BJ",2013,56.91
"BM",2013,0
"BN",2013,23.44
"BO",2013,32.3
"BR",2013,14.83
"BS",2013,17.27
"BT",2013,62.86
"BW",2013,43.06
"BY",2013,24.12
"BZ",2013,55.7
"CA",2013,18.53
"CD",2013,58.54
"CF",2013,60.5
"CG",2013,35.47
"CH",2013,26.21
"CI",2013,47.23
"CL",2013,10.83
"CM",2013,46.75
"CN",2013,46.83
"CO",2013,24.12
"CR",2013,25.04
"CU",2013,23.13
"CV",2013,35.87
"CW",2013,10.46
"CY",2013,32.87
"CZ",2013,26.94
"DE",2013,25.11
"DJ",2013,22.81
"DK",2013,12.68
"DM",2013,31.03
"DO",2013,22.92
"DZ",2013,30.49
"EC",2013,36.7
"EE",2013,32.28
"EG",2013,56.98
"ER",2013,
"ES",2013,20.87
"ET",2013,81.41
"EU",2013,25.63
"FI",2013,16.05
"FJ",2013,47.02
"FM",2013,77.66
"FO",2013,58.47
"FR",2013,20.95
"GA",2013,13.34
"GB",2013,17.91
"GD",2013,64.42
"GE",2013,46.69
"GH",2013,47.27
"GI",2013,0
"GL",2013,14.37
"GM",2013,41.63
"GN",2013,63.79
"GQ",2013,60.4
"GR",2013,22.66
"GT",2013,49.34
"GU",2013,5.64
"GW",2013,52.25
"GY",2013,71.62
"HK",2013,0
"HN",2013,46.46
"HR",2013,41.64
"HT",2013,43.83
"HU",2013,29.69
"ID",2013,47.75
"IE",2013,37.33
"IL",2013,7.99
"IM",2013,47.92
"IN",2013,68.01
"IQ",2013,30.74
"IR",2013,27.68
"IS",2013,6.06
"IT",2013,31.31
"JM",2013,45.66
"JO",2013,16.79
"JP",2013,7.51
"KE",2013,75.22
"KG",2013,64.52
"KH",2013,79.68
"KI",2013,55.95
"KM",2013,71.9
"KN",2013,68.11
"KP",2013,39.43
"KR",2013,17.75
"KW",2013,1.69
"KY",2013,0
"KZ",2013,46.64
"LA",2013,63.53
"LB",2013,12.45
"LC",2013,81.54
"LI",2013,85.67
"LK",2013,81.7
"LR",2013,51.08
"LS",2013,73.73
"LT",2013,33.45
"LU",2013,10.43
"LV",2013,32.52
"LY",2013,21.83
"MA",2013,40.8
"MC",2013,0
"MD",2013,55.12
"ME",2013,36.36
"MF",2013,
"MG",2013,66.17
"MH",2013,27.84
"MK",2013,43.02
"ML",2013,61.64
"MM",2013,66.99
"MN",2013,29.63
"MO",2013,0
"MP",2013,10.69
"MR",2013,41.36
"MT",2013,4.86
"MU",2013,60.02
"MV",2013,56.58
"MW",2013,84.06
"MX",2013,21.31
"MY",2013,26.72
"MZ",2013,68.33
"NA",2013,55.32
"NC",2013,30.9
"NE",2013,81.78
"NG",2013,53.91
"NI",2013,41.85
"NL",2013,10.73
"NO",2013,20.06
"NP",2013,82.12
"NR",2013,0
"NZ",2013,13.78
"OM",2013,23.3
"PA",2013,34.01
"PE",2013,22.05
"PF",2013,43.91
"PG",2013,87.02
"PH",2013,55.37
"PK",2013,62.14
"PL",2013,39.38
"PR",2013,6.32
"PS",2013,25.2
"PT",2013,37.66
"PW",2013,14.22
"PY",2013,40.83
"QA",2013,0.94
"RO",2013,45.77
"RS",2013,44.63
"RU",2013,26.15
"RW",2013,73.13
"SA",2013,17.28
"SB",2013,78.58
"SC",2013,46.77
"SD",2013,66.54
"SE",2013,14.49
"SG",2013,0
"SI",2013,50.24
"SK",2013,46.06
"SL",2013,60.77
"SM",2013,5.86
"SN",2013,56.92
"SO",2013,61.39
"SR",2013,33.86
"SS",2013,81.61
"ST",2013,36.1
"SV",2013,34.23
"SX",2013,0
"SY",2013,43.15
"SZ",2013,78.66
"TC",2013,8.52
"TD",2013,77.77
"TG",2013,61.02
"TH",2013,52.06
"TJ",2013,73.38
"TL",2013,68.52
"TM",2013,50.65
"TN",2013,33.54
"TO",2013,76.44
"TR",2013,27.63
"TT",2013,91.33
"TV",2013,42.19
"TZ",2013,69.8
"UA",2013,30.73
"UG",2013,84.56
"US",2013,18.72
"UY",2013,5.02
"UZ",2013,63.78
"VC",2013,50.15
"VE",2013,11.11
"VG",2013,54.44
"VI",2013,4.94
"VN",2013,67.69
"VU",2013,74.49
"WS",2013,80.56
"XK",2013,
"YE",2013,66.55
"ZA",2013,36.21
"ZM",2013,59.97
"ZW",2013,67.35
"AD",2012,13.29
"AE",2012,15.32
"AF",2012,74.53
"AG",2012,74.87
"AL",2012,45.67
"AM",2012,36.84
"AO",2012,58.3
"AR",2012,8.71
"AS",2012,12.59
"AT",2012,34.14
"AU",2012,10.99
"AW",2012,57.64
"AZ",2012,46.14
"BA",2012,60.62
"BB",2012,68.23
"BD",2012,68.01
"BE",2012,2.27
"BF",2012,72.65
"BG",2012,27.03
"BH",2012,11.38
"BI",2012,88.81
"BJ",2012,57.33
"BM",2012,0
"BN",2012,23.78
"BO",2012,32.72
"BR",2012,15.1
"BS",2012,17.33
"BT",2012,63.63
"BW",2012,43.3
"BY",2012,24.53
"BZ",2012,55.5
"CA",2012,18.71
"CD",2012,59.05
"CF",2012,60.74
"CG",2012,35.9
"CH",2012,26.26
"CI",2012,47.96
"CL",2012,11.01
"CM",2012,47.32
"CN",2012,48.11
"CO",2012,24.4
"CR",2012,26.06
"CU",2012,23.22
"CV",2012,36.61
"CW",2012,10.35
"CY",2012,32.74
"CZ",2012,26.89
"DE",2012,25.31
"DJ",2012,22.88
"DK",2012,12.86
"DM",2012,31.32
"DO",2012,23.96
"DZ",2012,31.13
"EC",2012,36.91
"EE",2012,32.17
"EG",2012,57
"ER",2012,
"ES",2012,21.1
"ET",2012,81.84
"EU",2012,25.84
"FI",2012,16.18
"FJ",2012,47.4
"FM",2012,77.68
"FO",2012,58.68
"FR",2012,21.18
"GA",2012,13.63
"GB",2012,18.17
"GD",2012,64.4
"GE",2012,46.84
"GH",2012,47.93
"GI",2012,0
"GL",2012,14.8
"GM",2012,42.29
"GN",2012,64.25
"GQ",2012,60.54
"GR",2012,23
"GT",2012,49.79
"GU",2012,5.73
"GW",2012,53.08
"GY",2012,71.68
"HK",2012,0
"HN",2012,47.07
"HR",2012,41.93
"HT",2012,45.16
"HU",2012,30.17
"ID",2012,48.51
"IE",2012,37.61
"IL",2012,8.05
"IM",2012,47.96
"IN",2012,68.37
"IQ",2012,30.83
"IR",2012,28.23
"IS",2012,6.16
"IT",2012,31.44
"JM",2012,45.87
"JO",2012,17.03
"JP",2012,8.1
"KE",2012,75.63
"KG",2012,64.6
"KH",2012,79.86
"KI",2012,56.05
"KM",2012,71.97
"KN",2012,68.16
"KP",2012,39.56
"KR",2012,17.86
"KW",2012,1.71
"KY",2012,0
"KZ",2012,46.54
"LA",2012,64.63
"LB",2012,12.57
"LC",2012,81.55
"LI",2012,85.64
"LK",2012,81.7
"LR",2012,51.46
"LS",2012,74.24
"LT",2012,33.4
"LU",2012,10.75
"LV",2012,32.45
"LY",2012,22.01
"MA",2012,41.3
"MC",2012,0
"MD",2012,55.14
"ME",2012,36.54
"MF",2012,
"MG",2012,66.8
"MH",2012,28.11
"MK",2012,43.04
"ML",2012,62.42
"MM",2012,67.53
"MN",2012,30.53
"MO",2012,0
"MP",2012,10.64
"MR",2012,42
"MT",2012,5.01
"MU",2012,59.84
"MV",2012,57.7
"MW",2012,84.2
"MX",2012,21.59
"MY",2012,27.47
"MZ",2012,68.58
"NA",2012,56.33
"NC",2012,31.49
"NE",2012,82.01
"NG",2012,54.77
"NI",2012,42.16
"NL",2012,11.43
"NO",2012,20.34
"NP",2012,82.48
"NR",2012,0
"NZ",2012,13.8
"OM",2012,23.8
"PA",2012,34.3
"PE",2012,22.38
"PF",2012,43.78
"PG",2012,87.02
"PH",2012,55.19
"PK",2012,62.57
"PL",2012,39.31
"PR",2012,6.28
"PS",2012,25.42
"PT",2012,38.24
"PW",2012,14.96
"PY",2012,41.06
"QA",2012,1.05
"RO",2012,45.91
"RS",2012,44.69
"RU",2012,26.21
"RW",2012,74.11
"SA",2012,17.49
"SB",2012,79.04
"SC",2012,47.09
"SD",2012,66.69
"SE",2012,14.64
"SG",2012,0
"SI",2012,50.14
"SK",2012,45.84
"SL",2012,61.12
"SM",2012,5.88
"SN",2012,57.22
"SO",2012,61.85
"SR",2012,33.79
"SS",2012,81.8
"ST",2012,36.74
"SV",2012,34.71
"SX",2012,0
"SY",2012,43.54
"SZ",2012,78.63
"TC",2012,8.91
"TD",2012,77.87
"TG",2012,61.51
"TH",2012,53.32
"TJ",2012,73.43
